date,interval,load_kwh,pv_kwh,price,price_forecast_0,q0,q,charged_units,charge_kwh,discharge_kwh,emergency_kwh,unused_kwh,soc_start_kwh,soc_end_kwh,variant
2025-09-23,116,817.8166666666666,0.0,1.3658,1.2973,813.7039138888888,813.7039138888888,813.7039138888888,0.0,4.112752777777678,1.3589129821411916e-13,0.0,4902.752150272596,4898.182424963954,q2_cvar
2025-09-23,117,786.83635,0.0,1.3425,1.3023,802.7925305555557,802.7925305555557,802.7925305555557,15.956180555555571,0.0,0.0,7.638334409421078e-14,4898.182424963954,4912.542987463954,q2_cvar
2025-09-23,118,784.2191666666666,0.0002666666666666,1.3213,1.316,806.8935291666667,806.8935291666667,806.8935291666667,22.674629166666715,0.0,1.0658141036401504e-14,0.0,4912.542987463954,4932.950153713954,q2_cvar
2025-09-23,119,811.9116666666667,0.0,1.3115,1.3178,782.6261083333334,782.6261083333334,782.6261083333334,0.0,29.28555833333303,3.410605131648481e-13,0.0,4932.950153713954,4900.410644454695,q2_cvar
2025-09-23,120,827.1781166666666,0.0,1.2687,1.3307,680.0080138888889,680.0080138888889,680.0080138888889,0.0,147.17010277777746,2.842170943040401e-13,0.0,4900.410644454695,4736.888308034942,q2_cvar
2025-09-23,121,843.5677000000001,0.0,1.2951,1.32,744.6931277777777,744.6931277777777,744.6931277777777,0.0,98.87457222222211,2.415845301584341e-13,0.0,4736.888308034942,4627.027672232473,q2_cvar
2025-09-23,122,839.7083333333334,0.0,1.3829,1.3141,790.8540722222222,790.8540722222222,790.8540722222222,0.0,48.85426111111083,3.836930773104541e-13,0.0,4627.027672232473,4572.745159886795,q2_cvar
2025-09-23,123,784.8952833333333,0.0,1.3866,1.3525,698.1617888888887,698.1617888888887,698.1617888888887,0.0,86.73349444444484,0.0,2.9842794901924213e-13,4572.745159886795,4476.374610504078,q2_cvar
2025-09-23,124,801.6618,0.0,1.2125,1.2229,804.2575472222221,804.2575472222221,804.2575472222221,2.5957472222216893,0.0,0.0,4.547473508864641e-13,4476.374610504078,4478.710783004078,q2_cvar
2025-09-23,125,869.2166666666667,0.0,0.9884,0.993,899.8185236111111,899.8185236111111,899.8185236111111,30.601856944444485,0.0,6.394884621840903e-14,0.0,4478.710783004078,4506.252454254078,q2_cvar
2025-09-23,126,842.5243833333334,0.0,0.9549,0.9633,896.6869347222222,896.6869347222222,896.6869347222222,54.16255138888927,0.0,4.689582056016661e-13,0.0,4506.252454254078,4554.998750504078,q2_cvar
2025-09-23,127,804.5951833333334,0.0,0.9828,0.9991,856.6410180555556,856.6410180555556,856.6410180555556,52.045834722222125,0.0,0.0,1.2789769243681806e-13,4554.998750504078,4601.840001754078,q2_cvar
2025-09-23,128,813.3816666666667,0.0,1.0059,1.0389,846.9946208333334,846.9946208333334,846.9946208333334,33.612954166667095,0.0,3.1263880373444413e-13,0.0,4601.840001754078,4632.091660504078,q2_cvar
