date,plan_fee_yuan,emergency_fee_yuan,emergency_kwh,adjustment_abs_kwh,increase_fee_yuan,refund_yuan,decrease_penalty_yuan,base_plan_fee_yuan,final_contract_fee_yuan,bill_identity_error_yuan,total_fee_yuan,start_soc_kwh,end_soc_kwh,unused_kwh,conversion_loss_kwh
2025-06-09,49442.89192845092,656.7049551709094,301.0649916666884,4748.404939218161,697.5946953876041,-2702.3034463536706,1351.1517231768353,50096.44895624014,47859.208640144876,7.275957614183426e-12,50099.59688362182,2150.809162088991,1989.0776276879928,799.3483791130218,3779.1884997620646
2025-06-10,54965.08689488308,9.659115794646214,1.432890638581918,8118.956869366892,2686.0760321000307,-5290.739802001458,2645.369901000729,54924.38076378379,51424.35831651569,-1.4551915228366852e-11,54974.74601067773,1989.0776276879928,3667.4191391496793,3608.277621695735,4216.568953900828
2025-06-11,57593.71018374144,1690.7751568761603,351.61120893328643,7455.9625738858085,1819.6809774339572,-5275.34897068808,2637.67448534404,58411.70369165152,54349.47537258609,-7.275957614183426e-12,59284.4853406176,3667.4191391496793,4529.8393093559835,3116.9603758536673,4266.153838358622
2025-06-12,53014.12771929534,5.431017652268721e-11,1.547773020860177e-11,5633.059425322543,1136.0348343483724,-4123.891091551034,2061.945545775517,53940.03843072249,50573.50389540371,-7.275957614183426e-12,53014.12771929539,4529.8393093559835,3870.0923511457463,2745.5228752838484,3738.8834235585427
2025-06-13,23804.035538015778,2.6305583045171946e-11,8.094858117146941e-12,3737.7411420140834,2455.339268701384,-2281.268466166342,1140.634233083171,22489.330502397563,21844.95488203214,7.275957614183426e-12,23804.035538015803,3870.0923511457463,3700.64111976095,5901.730057291448,2445.4539200998124
2025-06-14,22272.759044774746,3.5731371889058393e-11,8.11689604418575e-12,3052.2098446226973,14.873677970829268,-2887.203828304847,1443.6019141524234,23701.48728095634,20824.19923796538,0.0,22272.759044774783,3700.64111976095,3234.5795736567884,6923.436242919168,2366.9637852408873
2025-06-15,51834.09567975848,338.27491379076025,103.45290499560326,5865.777224268766,3091.0813190775098,-2651.207803125082,1325.603901562541,50068.618262243515,49478.131338503445,-7.275957614183426e-12,52172.37059354924,3234.5795736567884,3769.248374303957,2330.948710003363,4248.133091255787
2025-06-16,52477.60320199945,770.1723782698464,156.00886167415774,4724.872128437059,1592.0394614139739,-3125.322142675123,1562.6610713375615,52448.22481192304,50384.26231019057,-7.275957614183426e-12,53247.7755802693,3769.248374303957,3577.9060414307605,1780.9370015626846,4254.860096913936
2025-06-17,53645.54012219564,447.5109574031088,98.89670300568316,5958.644931314088,2768.9899624878512,-2354.8386112565154,1177.4193056282577,52053.96946533604,51545.12416240476,7.275957614183426e-12,54093.05107959875,3577.9060414307605,3170.9906543214315,2103.1487369494394,4271.330322522173
2025-06-18,52703.53002208781,280.8728963595539,41.65189323173014,7632.049536996233,2117.488791722454,-5221.78927592511,2610.894637962555,53196.93586832791,49386.80578688443,7.275957614183426e-12,52984.40291844737,3170.9906543214315,3262.100314694219,3898.3821273117524,3800.8868354947267
