date,total_fee,initial_plan_fee,increase_fee,refund,cancel_penalty,emergency_fee,emergency_kwh,unused_kwh,start_soc,end_soc,fallbacks
2025-07-13,67054.54277856574,75285.4546336495,216.01605177444404,16893.855813716556,8446.927906858278,6.512693051519136e-11,1.3876899629394757e-11,5501.763681461625,2008.4889044233314,3671.951539396734,0
2025-07-14,66538.12926443807,70575.16215174284,1577.807894078121,11229.681562765874,5614.840781382937,3.966492378992825e-11,8.904876835913456e-12,5863.920477458601,3671.951539396734,3923.0108744337494,0
2025-07-15,67371.499235543,73535.53799989886,1885.2818098914868,16098.641148494862,8049.320574247431,6.956115217171544e-11,1.5599299629798224e-11,3819.705822798808,3923.0108744337494,3438.526512028558,0
2025-07-16,66085.61087616357,71905.78172478321,0.0,11640.341697239375,5820.170848619688,5.2018892304772634e-11,1.1739942351596255e-11,4098.308706244682,3438.526512028558,3819.531418411627,0
2025-07-17,64797.45298930821,68807.97043078468,0.0,8021.0348829531185,4010.5174414765593,7.279498670520467e-11,1.4360512778921475e-11,5130.068203345867,3819.531418411627,3569.529968602516,0
2025-07-18,29042.00546399709,32553.074739009095,0.0,7022.138550024051,3511.0692750120256,2.496275230967626e-11,6.903366767119223e-12,11667.708065292774,3569.529968602516,3552.4952248993663,0
2025-07-19,29469.53132358238,32546.118008908044,0.0,6153.173370651366,3076.586685325683,2.5603632325399418e-11,6.431521981653532e-12,16150.952315423723,3552.4952248993663,3562.2396037736116,0
2025-07-20,66086.15394415987,72010.53010392038,0.0,11848.752319521142,5924.376159760571,5.737040353892553e-11,9.702461056804168e-12,6487.507529600263,3562.2396037736116,3763.0973826371282,0
2025-07-21,69478.02627624302,75370.88642986363,1155.3126258175098,14096.345558876335,7048.172779438168,3.5893671146425274e-11,7.94520005342747e-12,5883.158409239758,3763.0973826371282,3477.0753763691027,0
2025-07-22,66788.97951229045,70770.50671184885,169.10717694181758,8301.268753000479,4150.634376500239,5.38760103196978e-11,1.1221246154491382e-11,7089.233250926082,3477.0753763691027,3337.845183611478,0
2025-07-23,73572.24747287342,78931.90257878067,5075.640899707827,20870.59201123026,10435.29600561513,5.057226726279396e-11,9.565237490960499e-12,5757.527090950901,3337.845183611478,2899.486592789283,0
2025-07-24,70919.54842254113,79006.4873487793,0.0,16173.877852476411,8086.938926238206,5.640614020308021e-11,1.006705829809107e-11,6012.54953541243,2899.486592789283,3923.378636096482,0
2025-07-25,27277.47391125756,29505.71578165196,0.0,4456.483740788882,2228.241870394441,3.794387204436589e-11,7.51665396592216e-12,15746.55595082959,3923.378636096482,3432.074658809289,0
2025-07-26,28251.747551384426,31000.421672362052,1.3772705642622895e-12,5497.348241955318,2748.674120977659,2.8014641717533094e-11,6.160849608249919e-12,14871.677306074396,3432.074658809289,2386.233927586263,0
