date,total_cost_yuan_new,total_cost_yuan_baseline,saving_yuan
2025-09-09,55923.78456872417,51587.00119739502,-4336.783371329155
2025-09-10,83140.60016138153,76450.26522545978,-6690.334935921754
2025-09-11,54208.1535514346,43514.67870626367,-10693.474845170931
2025-09-12,22927.921471086054,18312.610784192115,-4615.310686893939
2025-09-13,21833.74393227421,20296.68318304381,-1537.0607492304007
2025-09-14,47310.267873134384,40255.94343793207,-7054.3244352023175
2025-09-15,42555.49189158446,41878.20484252749,-677.2870490569694
2025-09-16,41581.80503482128,41324.9131346531,-256.89190016817884
2025-09-17,43818.07404663698,42060.978547466606,-1757.0954991703766
2025-09-18,38070.85963481313,39544.07144344724,1473.211808634107
2025-09-19,19996.306326820537,19086.386986242345,-909.9193405781916
2025-09-20,22046.810736978277,20602.266291055577,-1444.5444459227
2025-09-21,43402.41692356981,43742.707674287776,340.2907507179698
2025-09-22,43032.6435215655,43448.39949081991,415.75596925440914
2025-09-23,44496.68506093392,44918.500724909136,421.8156639752124
2025-09-24,43664.088754792145,44216.22323247323,552.1344776810874
2025-09-25,41995.25944217291,42808.83985360193,813.5804114290222
2025-09-26,20227.806436952895,19577.85109363146,-649.9553433214351
2025-09-27,22113.920325873132,21234.954774652357,-878.9655512207755
2025-09-28,45513.68569346843,45289.043843856845,-224.64184961158753
2025-09-29,45221.55061624103,46085.95380254603,864.4031863049968
2025-09-30,48160.17235713084,46641.75405042496,-1518.4183067058766
2025-10-01,45029.683629096224,46356.99381606933,1327.3101869731036
2025-10-02,41911.095465038066,43105.21597941304,1194.1205143749758
2025-10-03,18575.703125515643,18138.611706432188,-437.09141908345555
2025-10-04,22108.137476688516,21254.173264207613,-853.9642124809034
2025-10-05,42822.798816943425,43616.89860003772,794.0997830942943
2025-10-06,43326.46119468367,43789.462271709854,463.001077026187
2025-10-07,40532.509904117825,43014.57459939099,2482.064695273162
2025-10-08,37839.54638074442,38895.85752454148,1056.3111437970656
2025-10-09,41049.45242362595,40516.90846376375,-532.5439598622033
2025-10-10,21199.904785275496,18708.43839305197,-2491.466392223527
2025-10-11,20974.510606329175,19180.131831947427,-1794.3787743817484
2025-10-12,40051.89964169278,41109.26638776247,1057.366746069696
2025-10-13,40076.40309065169,41508.84473112677,1432.4416404750737
2025-10-14,40839.510499653814,41710.04559596842,870.5350963146047
2025-10-15,41558.59960022498,42126.81398035421,568.2143801292259
2025-10-16,43375.535543322025,43070.45889102346,-305.076652298565
2025-10-17,16915.3853156622,18066.485460248383,1151.100144586184
2025-10-18,19145.743892032522,19052.78563264743,-92.9582593850937
2025-10-19,47084.2810017117,44069.77487826394,-3014.5061234477616
2025-10-20,45633.99897677892,46731.86451176769,1097.8655349887704
2025-10-21,45542.017547146395,45320.406226044826,-221.61132110156905
2025-10-22,46440.38596298462,46015.81568845612,-424.5702745285016
2025-10-23,44066.771036996164,45653.44953808533,1586.678501089169
2025-10-24,17746.347800759686,17845.786390340603,99.43858958091732
2025-10-25,19251.761659524695,19124.988659560997,-126.77299996369766
2025-10-26,45030.58032409955,46197.01874318645,1166.438419086895
2025-10-27,45162.27939447344,45874.53459471723,712.2552002437951
2025-10-28,45067.334026324934,45689.04371298705,621.7096866621141
2025-10-29,53708.76597379323,49345.13225737069,-4363.633716422541
2025-10-30,45902.577294330455,46074.1660483815,171.58875405104482
2025-10-31,18411.872591878975,18923.16113012307,511.2885382440945
2025-11-01,18719.445760166425,19650.5650904504,931.1193302839747
2025-11-02,47554.257866272594,48231.21545870409,676.9575924314995
2025-11-03,48026.80413233208,49343.57383538588,1316.7697030538038
2025-11-04,48866.4936637335,48811.66935208249,-54.8243116510057
2025-11-05,48155.13601616377,49153.98080629712,998.8447901333493
2025-11-06,52772.114121028106,50723.483224141215,-2048.6308968868907
2025-11-07,19147.492885983433,19191.276755694864,43.78386971143118
2025-11-08,19245.61674956614,19720.74950010247,475.1327505363297
2025-11-09,50267.71963924806,49563.3634441142,-704.3561951338634
2025-11-10,52428.82380011408,50046.68789321783,-2382.1359068962483
2025-11-11,49399.41975735579,50842.64056636722,1443.220809011429
2025-11-12,49671.41132139216,51083.83919426635,1412.427872874192
2025-11-13,48923.245031964914,50551.766305319456,1628.5212733545413
2025-11-14,18737.24989765508,19310.49840784485,573.2485101897691
2025-11-15,19443.146444955888,19774.17576829657,331.029323340681
2025-11-16,50964.32993968874,51941.97994143444,977.6500017457001
2025-11-17,51122.2807710045,52464.45282174826,1342.1720507437567
2025-11-18,51159.72212947213,52135.608200109695,975.8860706375635
2025-11-19,51623.46531644748,52362.50200374494,739.0366872974628
2025-11-20,50336.584740741324,52197.04982600241,1860.4650852610866
2025-11-21,19566.280294843084,19873.723689918665,307.44339507558107
2025-11-22,19277.757186576604,20098.457205804592,820.7000192279884
2025-11-23,55327.545750525685,53079.32684643624,-2248.2189040894445
2025-11-24,51923.33704337179,53200.28384493211,1276.946801560327
2025-11-25,51790.22062809095,53073.79989678321,1283.5792686922578
2025-11-26,53905.04390425469,53371.7556686872,-533.2882355674956
2025-11-27,52148.3839548419,53111.98418788171,963.6002330398114
2025-11-28,19936.003380814618,20520.136482502145,584.1331016875265
2025-11-29,26914.997208511475,21160.500034919143,-5754.497173592332
2025-11-30,55657.56982994696,55264.51550353123,-393.05432641573134
2025-12-01,79389.4609358669,71856.07916978275,-7533.381766084145
2025-12-02,80600.55108920144,75741.98130378475,-4858.569785416694
2025-12-03,72105.35877084553,64981.72992242819,-7123.628848417342
2025-12-04,70029.6361834698,69242.22721212194,-787.4089713478606
2025-12-05,33492.73239206537,29740.0335901045,-3752.6988019608725
2025-12-06,41970.60449346765,37680.82217961464,-4289.7823138530075
2025-12-07,61004.0258599241,61130.29218633005,126.26632640595199
2025-12-08,60033.74280473351,60517.72734650985,483.9845417763354
2025-12-09,62565.77012813942,61494.89011392949,-1070.880014209928
2025-12-10,59865.14569650125,60144.51102612589,279.36532962464116
2025-12-11,67177.23520478066,67342.40084462719,165.16563984652748
2025-12-12,27773.700257688015,28489.80184514398,716.1015874559635
2025-12-13,28332.445488425,29034.909349232712,702.4638608077112
2025-12-14,64994.2943349563,65426.59569325283,432.30135829652863
2025-12-15,64891.59032916395,65215.68720380042,324.09687463647424
2025-12-16,65534.468254358464,65940.23692990317,405.76867554470664
2025-12-17,64836.98454594156,65107.04888145973,270.06433551816735
2025-12-18,64536.02245494123,64801.718133609415,265.695678668184
2025-12-19,28270.90497914883,28783.15272740123,512.2477482524009
2025-12-20,28295.287785974982,28792.70803777396,497.4202517989761
2025-12-21,64991.42523925185,65241.17657256561,249.75133331376128
2025-12-22,65190.44562060909,65019.3833094696,-171.06231113948888
2025-12-23,65370.799297688005,65543.86160774225,173.06231005424343
2025-12-24,64396.28024824428,64804.78257547472,408.5023272304388
2025-12-25,64585.12370811417,64704.41590711431,119.29219900013413
2025-12-26,27783.154849667826,28679.991604532283,896.8367548644565
2025-12-27,28256.454955243527,28522.497771839047,266.04281659552
2025-12-28,64895.63059080446,65095.70619131363,200.075600509168
2025-12-29,64807.94388658719,64899.74457106856,91.80068448136444
2025-12-30,63747.171211089146,63977.92216056959,230.75094948044716
2025-12-31,60301.72318644745,60264.688346024326,-37.0348404231263
