date,evaluation,start_soc_kwh,end_soc_kwh,solver_status,solver_gap,planner_fallback,solve_seconds,controller_seconds,integer_pairs,refinement_rounds,purchase_kwh,emergency_kwh,unused_kwh,charge_kwh,discharge_kwh,conversion_loss_kwh,total_energy_waste_kwh,plan_cost_yuan,emergency_cost_yuan,total_cost_yuan
2025-04-10,True,8045.230853317903,3523.400901987418,Optimal,2.7252125791405183e-06,False,3.883657900005346,0.2054545999999391,2016,5,56518.374384854986,1.7050361122983304e-11,3162.570073049217,15604.280884227484,16709.1144724217,3416.996363136271,6579.566436185488,35006.22704358059,5.910001443787394e-11,35006.22704358065
2025-04-11,True,3523.400901987418,3772.8811195590783,Optimal,3.839833048449151e-05,False,2.996621400001459,0.20406099999672733,2016,5,27978.85764881076,5.6046833840639465e-12,19723.113490748096,14287.16734516585,11348.073353769845,2689.613773824346,22412.72726457244,14034.119462961904,2.043772731608051e-11,14034.119462961924
2025-04-12,True,3772.8811195590783,8486.198427649913,Optimal,0.0,False,0.1654763999977149,0.2011760999885155,0,0,32661.352921771515,6.201150704043812e-12,15878.721841573593,18502.55238376935,10745.081853571424,3044.1532221070934,18922.875063680687,16082.663739612504,2.6685628262690387e-11,16082.663739612532
2025-04-13,True,8486.198427649913,8526.8933543314,Optimal,3.371452331131354e-06,False,0.7287868999992497,0.2122895999928005,2,1,60626.79951204579,1.5714096690544466e-11,2325.4327246362823,20991.488789804505,16966.480485728312,3984.3133773947084,6309.74610203099,36108.084028315505,5.5468701853911287e-11,36108.08402831556
2025-04-14,True,8526.8933543314,8300.265378539949,Optimal,3.201418644567237e-06,False,0.7029245000012452,0.2082739000034053,2,1,60018.637590821214,28.51756316469074,3727.8143790562613,21027.758700747116,17236.44972581747,4017.9369507210977,7745.751329777359,35666.51170636665,198.93852063685281,35865.4502270035
2025-04-15,True,8300.265378539949,8764.553140205026,Optimal,1.8019490837559326e-06,False,1.1760592999926303,0.2109760000021197,3,2,60838.669554772234,1.4359513578199312e-11,6600.775319368175,19371.6127188009,15273.147316730161,3634.1776404056636,10234.952959773838,36135.36436100647,5.0866680367800396e-11,36135.36436100652
2025-04-16,True,8764.553140205026,7899.3002784523815,Optimal,0.0001443800654761354,False,4.463792499998817,0.2065812999935588,2016,5,58916.705764135564,152.09354386037043,251.12637372456453,20088.46610446711,17050.385120195737,3903.333846024015,4154.46021974858,35236.717032500324,542.9806984228458,35779.69773092317
2025-04-17,True,7899.3002784523815,3260.8976801719527,Optimal,0.0006073657952723607,False,5.148964500011061,0.2076521999988472,2016,5,53972.684960019746,1.57407975542867e-11,2324.7459577695,15548.205214224476,16768.60856197421,3417.9992505306936,5742.745208300194,33102.729945415675,5.0973468251891416e-11,33102.729945415726
2025-04-18,True,3260.8976801719527,3508.9686685802453,Optimal,0.0003882702447095774,False,3.431697300009546,0.21310179999272805,2016,5,26492.277440233916,83.5477872661674,17422.12730492145,13559.56236672546,10759.981627480161,2551.5097508370086,19973.63705575846,13221.731258869357,183.18432424517675,13404.915583114533
2025-04-19,True,3508.9686685802453,9011.016148028137,Optimal,9.227476282111646e-05,False,4.049785299997893,0.22036569999181665,2016,5,32264.50833243573,86.12239374436501,16903.051842237357,19531.878433892827,10868.978799950088,3160.852154494848,20063.903996732202,15574.002722944624,188.95922456058844,15762.961947505213
2025-04-20,True,9011.016148028137,8990.759654772926,Optimal,0.0006383583718032462,False,4.671443800005363,0.21684219999588095,2016,5,58456.77091047617,1.5353940341356065e-11,2508.8803387966873,21096.718590925528,17106.572902579366,4010.4021816013715,6519.282520398059,34715.44705194974,5.836338790032869e-11,34715.4470519498
2025-04-21,True,8990.759654772926,8562.698682500002,Optimal,0.0001882600152291837,False,4.063622599991504,0.20814070000778884,2016,5,57819.94888107939,21.67410458334818,5957.498065116513,19749.839011886983,16382.624474674089,3795.27550948582,9752.773574602332,34146.559812411775,84.13887399254817,34230.69868640432
2025-04-22,True,8562.698682500002,8866.753246119026,Optimal,0.00035803886127727387,False,4.908722700012731,0.2050563999946462,2016,5,57984.194222544545,201.78132261906563,1744.6247859534753,21130.38071203342,16841.95926948995,3984.3668789244484,5728.9916648779235,34557.111379394846,732.8721199625633,35289.98349935741
2025-04-23,True,8866.753246119026,8996.324587217812,Optimal,0.0001506545291859317,False,11.445335399999749,0.20737110001209658,2016,5,57723.68402843252,1.5399903574575546e-11,2329.688403139305,20407.70895598768,16413.63004736111,3864.507567527781,6194.195970667086,34659.8808843833,5.171593275843378e-11,34659.880884383354
2025-04-24,True,8996.324587217812,2493.615560941361,Optimal,0.00010229343301847042,False,8.479717499998515,0.2021546999894781,2016,5,49461.84803216297,1.7137402608113916e-11,5784.78263981238,12838.93061052322,16251.971918172616,3089.6677186270576,8874.450358439437,31111.969529103815,5.563889327042659e-11,31111.96952910387
2025-04-25,True,2493.615560941361,2550.224026782925,Optimal,7.360626866554698e-05,False,3.9094629000028362,0.19799859999329783,2016,5,25569.140646398733,5.9855453926616065e-12,21080.50270046563,12828.066719345807,10339.786423412696,2431.671830091547,23512.174530557175,12487.974707930423,2.4747943139225015e-11,12487.974707930449
2025-04-26,True,2550.224026782925,7205.186805949077,Optimal,0.00028234601719972623,False,4.181005299993558,0.21056940000562463,2016,5,30920.217239473557,8.022027486731531e-12,23236.290561020618,18022.455494053036,10408.722448933422,2958.7702659534616,26195.06082697408,14852.208322662527,3.2820842488234805e-11,14852.20832266256
2025-04-27,True,7205.186805949077,6999.100745092592,Optimal,0.0009906961464259993,False,6.399603899990325,0.21008530000108294,2016,5,54260.32261085468,252.82193981649098,2126.4411321893544,21045.840473259603,17232.608238111115,4019.3182960049735,6145.7594281943275,32540.89252296672,1517.3861896047752,34058.2787125715
2025-04-28,True,6999.100745092592,8311.39628595251,Optimal,0.00012462402998185136,False,10.048081299988553,0.19917079999868292,2016,5,55505.49255524883,5521.448788881272,73.28580238096632,16582.222306887037,12250.534081804573,3019.3926842225455,3092.678486603512,33108.30046347619,35611.09345249497,68719.39391597116
2025-04-29,True,8311.39628595251,8010.448347115024,Optimal,0.000999211885212106,False,6.247853699998814,0.20566069999767933,2016,5,55205.58924544181,263.1985551471133,4705.713781460063,18951.123407452276,15621.263104990083,3630.808241299682,8336.522022759746,33227.33123346784,1127.6865896559455,34355.01782312379
2025-04-30,True,8010.448347115024,7915.669341313936,Optimal,0.0007966216407852281,False,3.7922971000079997,0.20516589999897406,2016,5,54230.95202968932,2.0101253994653234e-11,2324.016942994341,19659.903992540232,16009.823339178569,3744.8596591627534,6068.876602157095,32612.5992555095,6.734757862503215e-11,32612.59925550957
2025-05-01,True,7915.669341313936,1335.360013703703,Optimal,0.0008534555770810503,False,5.1502406999934465,0.2120847999904072,2016,5,47593.35058402351,1900.7651531468396,1683.0401384038948,14326.185229556142,17526.488430789686,3380.0061263766906,5063.046264780585,30006.191962316956,11442.005674462873,41448.19763677983
2025-05-02,True,1335.360013703703,1355.6770538888888,Optimal,0.0006630074958014209,False,3.064479399996344,0.22375889999966603,2016,5,25989.26542111611,2991.070486178137,12164.305351984136,13196.974399000586,10671.263927023809,2505.3934317915932,14669.698783775728,12679.159714086516,15932.63077990016,28611.79049398668
2025-05-03,True,1355.6770538888888,7376.5685228703705,Optimal,0.0009789150532630321,False,5.219546400010586,0.21864930000447202,2016,5,32596.56116418283,1891.0707007460405,16420.56793333334,19900.473471116824,10700.581189521296,3179.0008126140488,19599.56874594739,15496.463826925135,10803.97218074072,26300.436007665856
2025-05-04,True,7376.5685228703705,8032.237927182542,Optimal,0.00022144899428079134,False,9.697035399993183,0.19888549999450333,2016,5,59060.79505377763,1801.090300293866,4629.225002536367,20567.845022741272,16069.852004539478,3842.323613889625,8471.548616425993,34561.419582115865,10810.741794851187,45372.16137696705
2025-05-05,True,8032.237927182542,7608.624036018519,Optimal,0.00041559435853182075,False,8.701353700002073,0.20442999999795575,2016,5,58277.01582451015,3161.929711119061,2733.2081050596857,21110.437540090246,17480.706909520723,4053.3445217335498,6786.5526267932355,34141.452290343586,17701.791328802086,51843.24361914567
2025-05-06,True,7608.624036018519,7540.695502023809,Optimal,0.0004270713000894429,False,3.115818999998737,0.20570910000242293,2016,5,58918.73190696752,996.3253579523903,3123.239329100546,20962.48026183127,17040.74469267857,3989.664103147413,7112.903432247959,35984.9179405758,4868.081215181767,40852.99915575756
2025-05-07,True,7540.695502023809,7525.78464712963,Optimal,7.970288481364148e-06,False,0.594196500009275,0.20825939999485854,2,1,60100.20953330395,1913.9494712023968,3204.809123736064,19762.756316710747,16021.252385940468,3756.4147856644604,6961.2239094005245,35887.04388303676,11767.296250222073,47654.340133258826
2025-05-08,True,7525.78464712963,1934.5155518518527,Optimal,0.00023657428960894154,False,3.4952552000031574,0.2001855999988038,2016,5,55070.95608035553,718.2767256904991,2397.8130016314226,13668.682053497936,16103.774649083329,3156.176499692386,5553.989501323808,34218.653417217385,4169.88885925544,38388.54227647283
2025-05-09,True,1934.5155518518527,2829.737680608467,Optimal,0.0008806224305222331,False,3.8423639999964507,0.21100769999611657,2016,5,28146.313207225463,343.68481577381465,16472.207756937103,14277.39210621696,10758.987690154785,2623.182287305561,19095.390044242664,14734.308712794495,1045.3196621518443,15779.628374946338
2025-05-10,True,2829.737680608467,7794.086806349209,Optimal,1.3584239318011285e-06,False,1.8617194999969797,0.2170516000041971,10,4,32373.58189909603,1236.5424756190562,13445.816318621406,18817.623997861465,10774.36122510112,3078.9136470196045,16524.72996564101,15566.69817656552,7007.418603476821,22574.116780042343
2025-05-11,True,7794.086806349209,8032.909013492066,Optimal,0.00035507287749355043,False,4.25362529999984,0.20641990000149235,2016,5,60986.53892307513,312.53330000001506,1696.7863673373488,20543.509399873135,16425.30262746867,3879.3845652616105,5576.17093259896,36709.95748503151,2125.221776683383,38835.1792617149
2025-05-12,True,8032.909013492066,8148.265122834792,Optimal,7.765897077878083e-05,False,0.6047779999935301,0.20539639999333303,7,1,61482.23374107034,2.1035617692177766e-11,6150.521486265454,17351.034331911167,13950.517310439593,3285.1609121288493,9435.682398394303,37202.21168976542,7.993208162027088e-11,37202.2116897655
2025-05-13,True,8148.265122834792,8292.362305242197,Optimal,0.0005314710385557535,False,3.949281200009864,0.21605519999866374,2016,5,60738.68626729495,1.7279511155265936e-11,3744.663984520295,19658.53711548074,15793.727599372736,3720.7123337006005,7465.376318220896,36888.40201401668,5.879375009065768e-11,36888.40201401674
2025-05-14,True,8292.362305242197,8003.567740688889,Optimal,0.0005948191015571532,False,3.802628499994171,0.20572220000030939,2016,5,60851.40593552608,1.4530598946294049e-11,4449.391599270095,19198.845584319217,15810.980031396544,3676.6601174759826,8126.051716746078,36881.14773065453,5.001431269135992e-11,36881.14773065458
2025-05-15,True,8003.567740688889,3343.242334599092,Optimal,0.0008565987503525051,False,3.2406872999999905,0.2008272999955807,2016,5,54690.54864070373,1.8938406398660845e-11,3431.1401384626943,14150.753075729148,15656.402856821429,3154.6756249975183,6585.815763460213,34849.728177261,6.665979390696463e-11,34849.728177261066
2025-05-16,True,3343.242334599092,3061.1468876252534,Optimal,1.8726166980482918e-05,False,2.584418899990851,0.20886389999941457,2016,5,26758.054506679746,6.073336278333841e-12,22055.497859420935,11794.40008527337,9807.349971347885,2269.145560899324,24324.64342032026,14516.932073494205,2.6509940354024764e-11,14516.932073494232
2025-05-17,True,3061.1468876252534,7793.582212094843,Optimal,2.1548106311182887e-05,False,1.8773411000001943,0.2032848999951966,8,4,32613.553853481495,165.8510206253712,14684.625415851428,17825.203067891976,10179.222692969872,2913.545050452517,17598.170466303945,16935.039199424096,362.29936817664986,17297.338567600746
2025-05-18,True,7793.582212094843,9052.430291058196,Optimal,0.0004566669351958541,False,4.3251428000075975,0.19902349999756552,2016,5,60710.744680864635,1.9420465235953088e-11,1947.3288883892071,20812.023270570688,15724.775578095241,3828.399613512096,5775.728501901303,37360.77765755095,6.743926928010069e-11,37360.777657551014
2025-05-19,True,9052.430291058196,8809.054201203706,Optimal,0.0003689994576626685,False,3.770232599999872,0.20711770000343677,2016,5,59141.506404785425,32.30833333334959,8451.457845120534,18032.520125617288,14825.379782619046,3450.5164328527344,11901.97427797327,36582.99567869147,217.90355416672486,36800.899232858195
2025-05-20,True,8809.054201203706,8401.367762526454,Optimal,0.00034883079392751613,False,4.003736300001037,0.20952720000059344,2016,5,59248.10319687728,1.958466722129515e-11,1648.0489156378858,18103.038207275127,15030.378742702382,3480.34590325,5128.394818887886,36575.91306623805,7.018001441094768e-11,36575.91306623812
2025-05-21,True,8401.367762526454,8925.258439312169,Optimal,0.00022828333621761974,False,3.9429716000013286,0.20256700000027195,2016,5,60098.93437470502,1.929123527588672e-11,4675.052519446816,18893.499804303934,14832.233232379043,3537.375895139176,8212.428414585993,36969.61405833594,6.725286327835533e-11,36969.614058336
2025-05-22,True,8925.258439312169,4009.7667446637442,Optimal,0.00043179642822436485,False,3.0069302000047173,0.21417390000715386,2016,5,52512.86042045796,1.7265300300550734e-11,3706.631450452403,12702.845676434143,14713.247523095239,2905.0898479873304,6611.721298439734,34290.63930768769,5.975958394799363e-11,34290.63930768775
2025-05-23,True,4009.7667446637442,3851.379449005817,Optimal,4.128721275918244e-07,False,2.664740200008964,0.21137069999531377,2016,5,26758.941042481492,7.775113886054896e-12,18075.522523971198,12657.990532995298,10395.520897818325,2420.8569308348997,20496.379454806098,14814.689031188029,3.4159570505565286e-11,14814.689031188063
2025-05-24,True,3851.379449005817,9157.110072759127,Optimal,0.0,False,0.15806649999285582,0.20793410000624135,0,0,32494.25242843562,76.64269501190985,20691.71218854251,17629.07363259847,9504.392081026781,2818.950927818378,23510.663116360887,17513.852801049263,169.20732234846326,17683.060123397725
2025-05-25,True,9157.110072759127,9542.438778000034,Optimal,6.153714457884302e-05,False,9.016158500002348,0.20896040000661742,2016,5,58593.15189980246,1.2320455419767562e-11,6295.010899103476,17928.078856046588,14174.948038680923,3367.8021121247616,9662.813011228238,36811.23798818027,3.84122689689112e-11,36811.237988180306
2025-05-26,True,9542.438778000034,8491.681647714255,Optimal,0.0007445232652441357,False,3.47334700000647,0.20066060000681318,2016,5,57501.23588707844,2.4334534387548956e-11,410.1512392857333,18194.384816052287,15683.133118259553,3562.0088280785126,3972.160067364246,36190.43616759723,9.188660310410767e-11,36190.43616759733
2025-05-27,True,8491.681647714255,9140.907700727514,Optimal,0.0009793501809985169,False,4.138790900004096,0.20505589999083895,2016,5,58587.25406005067,1.2513601266306296e-11,4990.227523485537,19065.030467648474,14858.371231083333,3557.4331835518847,8547.660707037421,36827.16208505437,4.1200328620982774e-11,36827.16208505441
2025-05-28,True,9140.907700727514,9782.07722723545,Optimal,1.6697391134633772e-05,False,8.54995639999106,0.2089160999894375,2016,5,57538.64678433245,1.7541745833682398e-11,837.0989360028126,20266.690391960612,15838.966643630954,3786.5542218217233,4623.653157824536,36344.62330504098,6.10349040197633e-11,36344.62330504104
2025-05-29,True,9782.07722723545,3120.8761286243393,Optimal,0.00037643782748207654,False,3.8193192000035197,0.20342259999597445,2016,5,50244.451157980744,234.145505250021,2.248778940838747e-11,12439.758694635506,16071.28553140476,3029.6742618418575,3029.6742618418803,33343.672185860676,1249.835218034423,34593.5074038951
2025-05-30,True,3120.8761286243393,4376.948275220097,Optimal,0.0,False,0.14405010000336915,0.19697330000053626,0,0,28039.585223715134,8.956391184256063e-12,17814.70491947385,13148.326871781308,9519.679834206678,2372.574890978873,20187.27981045272,15536.01743694198,3.467634090981164e-11,15536.017436942015
2025-05-31,True,4376.948275220097,9353.497416434113,Optimal,0.0,False,0.1609444999921834,0.19839740000315942,0,0,32446.865686102174,79.64780759524683,16014.290309685495,19179.72319431217,11056.681560300243,3146.492492797911,19160.782802483405,17031.132808593804,227.15019605890132,17258.283004652705
2025-06-01,True,9353.497416434113,6922.55613472222,Optimal,1.986867990122762e-06,False,0.6400653000018792,0.20079819999227766,2,1,58307.253604517144,12793.904725015444,8.958814285720822,10816.94930940824,10949.576094161379,2298.314496958755,2307.273311244476,36289.35757544666,67114.03060288538,103403.38817833204
2025-06-02,True,6922.55613472222,7751.88712936671,Optimal,0.0009974249559190963,False,4.094624199991813,0.2005005999963032,2016,5,64975.46629499956,8392.450802369027,307.73653333334096,19331.44852029056,14912.075406255313,3590.0421193907578,3897.7786527240987,39806.124534438844,41662.65985675593,81468.78439119477
2025-06-03,True,7751.88712936671,7522.050575674606,Optimal,0.000982478502687416,False,6.947612699994352,0.20040289999451488,2016,5,65089.183706105,6876.709684698257,249.2030782146433,19637.770408306187,16113.446929050906,3754.1600329473868,4003.36311116203,39602.103805447034,33498.644707207975,73100.748512655
2025-06-04,True,7522.050575674606,7536.311028526362,Optimal,0.0007432660187573766,False,3.664008299994748,0.193497500004014,2016,5,71625.11511316594,2811.484061825778,653.250325593974,21711.86118507632,17573.77315234524,4123.827579879326,4777.077905473299,43668.18489841505,10424.964924968155,54093.1498233832
2025-06-05,True,7536.311028526362,2374.146135672082,Optimal,0.0009488338681214496,False,6.442877399997087,0.2090475000004517,2016,5,65026.12500471722,4912.933766023624,486.9414444444596,15519.72480630829,17216.925496678567,3464.9642024840036,3951.9056469284633,41131.5707039283,19744.05483415304,60875.62553808134
2025-06-06,True,2374.146135672082,2397.041987107584,Optimal,0.0009932420308172174,False,4.276134800005821,0.1980242999998154,2016,5,30784.264967257946,5460.518147059532,2761.0029500000087,13727.255252765879,11098.47048844841,2605.8889128819674,5366.891862881976,16841.698484230234,23143.119632827125,39984.81811705736
2025-06-07,True,2397.041987107584,7900.917954074074,Optimal,0.0008990102269184551,False,3.4662711000128184,0.2017673999944236,2016,5,39991.11909944767,983.5976448055674,1172.743715153525,19589.323642964257,10913.863780531206,3171.5838954665596,4344.327610620085,21434.170448875484,6356.759248197576,27790.92969707306
2025-06-08,True,7900.917954074074,8342.25666806356,Optimal,0.00027901684154157854,False,0.9994691999891074,0.19434180000098422,17,2,83165.18709873594,1.285122702698871e-11,14386.15666581414,16825.801703497942,13231.694537242798,3152.768452265661,17538.925118079802,51623.43685167604,4.9086169018330846e-11,51623.43685167609
2025-06-09,True,8342.25666806356,8109.437069444446,Optimal,0.00029450793021641085,False,1.034161799994763,0.19635159999597818,19,2,80090.03832071436,633.7178554166907,6004.337321227733,21032.861896458868,17246.155774888884,4019.5257201890963,10023.86304141683,49520.66967769364,4229.755220386194,53750.42489807983
2025-06-10,True,8109.437069444446,10800.0,Optimal,0.00031329934187425857,False,0.9898314000020036,0.20812719999230467,19,2,90039.08711024006,6.643574579356937e-12,11709.114008710569,22579.064372085046,15867.53550388889,4020.965937640604,15730.079946351172,57130.28474752744,2.914702790235424e-11,57130.28474752747
2025-06-11,True,10800.0,10800.0,Optimal,0.0005920266192670081,False,0.9474480999924708,0.20704720000503585,22,2,85809.24039382595,1990.3247840138938,7454.538118535669,22424.10917177641,18163.528429138893,4260.580742637519,11715.118861173189,54839.69515920018,9644.6802354478,64484.37539464798
2025-06-12,True,10800.0,6815.3485728703645,Optimal,0.0004978978114830679,False,4.402723799998057,0.20572959999844898,2016,5,81247.81654256703,1.1683431999642835e-11,9494.819708779158,15193.640446690662,15893.03504623611,3285.25682758419,12780.076536363347,53416.88863964439,4.939174441664918e-11,53416.88863964444
2025-06-13,True,6815.3485728703645,6714.343829166666,Optimal,0.0009862527538392492,False,3.701380700003938,0.19483360000594985,2016,5,39754.17527495165,1.0288991880713638e-11,8847.586630898502,13958.837965192044,11397.563021138885,2662.2796877568585,11509.86631865536,24699.886699521918,3.048552477125099e-11,24699.886699521947
2025-06-14,True,6714.343829166666,10632.78399950617,Optimal,0.0005165165462013014,False,3.127202599993325,0.201717700008885,2016,5,45187.21151462105,8.542500040675804e-12,12202.909864626206,17180.856561522633,10389.897661527779,2872.51872965535,15075.428594281557,26899.823250688903,2.869354087664533e-11,26899.823250688933
2025-06-15,True,10632.78399950617,10800.0,Optimal,0.0003082508759396704,False,1.0206655000074534,0.194781400001375,18,2,85478.3407232116,9.759304475664976e-12,11012.306281618668,19413.50372534294,15574.443617083334,3671.844107765776,14684.150389384446,54824.44500021705,4.061505354258088e-11,54824.44500021709
2025-06-16,True,10800.0,10684.941262854938,Optimal,0.0009280851783928465,False,0.9548461000085808,0.20155159999558236,17,2,84727.50425583933,5.914380096783134e-12,8306.700387225661,20159.494291460906,16432.743239513893,3841.809789092079,12148.51017631774,54193.618572610925,2.79712746298344e-11,54193.618572610954
2025-06-17,True,10684.941262854938,10263.67192870371,Optimal,0.00025304517007027956,False,0.6117751999991015,0.20556240000587422,14,1,83539.96533364197,1.525535253676935e-11,5081.0270018518595,22110.89218873457,18288.96507361111,4243.196449274692,9324.22345112655,52937.506212571556,7.126940237967005e-11,52937.50621257163
2025-06-18,True,10263.67192870371,10487.70048743827,Optimal,0.0007362951631175982,False,1.0155271999974502,0.20404430000053253,17,2,86077.27272608841,8.380851568290382e-12,11452.754082801788,18392.11600223965,14695.988258953015,3472.099184552078,14924.853267353867,54894.22161603189,3.671600867782843e-11,54894.22161603193
2025-06-19,True,10487.70048743827,6068.72654780864,Optimal,0.0006969185946731535,False,3.583796299993992,0.20941179999499582,2016,5,80427.089086226,9.29567534058151e-12,13450.154546244863,14181.615187620031,15464.184847638893,3136.404279610769,16586.55882585563,52601.761641395,3.6495953814608126e-11,52601.76164139504
2025-06-20,True,6068.72654780864,5978.30544299383,Optimal,0.00017705483618989565,False,2.959960399995907,0.21027560000948142,2016,5,37726.13042826852,7.311484750971431e-12,13093.347519410156,12176.742385219479,9944.540326361108,2322.6231636731823,15415.970683083338,23354.853011280033,2.2479193173552405e-11,23354.853011280054
2025-06-21,True,5978.30544299383,10765.309554737654,Optimal,0.00027900389716915976,False,1.0157047999964561,0.21495449999929406,15,2,43404.06976267386,6.34936547783127e-12,16170.55469206105,18897.21563180727,10998.440961194447,3111.7705588689987,19282.32525093005,25552.88914884745,2.2630269547185834e-11,25552.889148847473
2025-06-22,True,10765.309554737654,10047.407554168867,Optimal,0.0006806945345345913,False,3.3970395999931497,0.21174329999485053,2016,5,79055.24796200136,8.189005029635155e-12,8693.481563463749,18687.037363418567,15782.612064880948,3622.327299106407,12315.808862570157,50399.109151017,3.691610661604727e-11,50399.10915101704
2025-06-23,True,10047.407554168867,10158.766354429014,Optimal,0.0006395295752575703,False,4.382215699995868,0.20610910000687,2016,5,80156.27447033905,1.098854340852995e-11,9127.064789405295,20356.319793155988,16388.39611222222,3856.564880673624,12983.629670078919,50791.19921616381,4.573984924149954e-11,50791.199216163855
2025-06-24,True,10158.766354429014,10611.428644537036,Optimal,0.0004309058726831779,False,1.028376300004311,0.21363849999033846,17,2,80205.55377453678,3617.9332110815426,3078.9045791301564,21412.60050205761,16936.810345569444,4023.127866380144,7102.0324455103,50861.143545981584,17046.916950242365,67908.06049622394
2025-06-25,True,10611.428644537036,10321.790210478395,Optimal,0.0004821606284315944,False,1.5703993999923114,0.20177650000550784,20,3,82433.26035397548,1.0376588477356563e-11,8381.295638460228,20395.88389211248,16781.340543263887,3904.1817829072356,12285.477421367463,52333.908610762126,4.763884486891357e-11,52333.90861076218
2025-06-26,True,10321.790210478395,6088.583119413576,Optimal,0.0005304206985562549,False,4.404220999989775,0.2171163000020897,2016,5,79227.80696484189,9.2219565317464e-12,12825.442599576481,14025.615336265422,15170.634804333331,3088.1876229969125,15913.630222573394,51675.89385691253,3.777857271458629e-11,51675.89385691257
2025-06-27,True,6088.583119413576,7261.220339027777,Optimal,0.0008684940145318994,False,3.7857386999967275,0.21273879999353085,2016,5,37337.464026787035,6.9692585036307264e-12,13785.222599571336,14343.274015243482,10562.67845469444,2607.9583409348415,16393.18094050618,22257.747641866554,2.2324015469532555e-11,22257.747641866576
2025-06-28,True,7261.220339027777,10409.032278412697,Optimal,0.0003718219450827419,False,1.8483676000032574,0.2211793000024045,19,4,40427.03723342585,7.327638495979727e-12,12344.682667486706,18275.777388558196,11970.348939285714,3157.616509887566,15502.299177374272,23372.27903660213,2.649623606632012e-11,23372.279036602155
2025-06-29,True,10409.032278412697,10592.249528339944,Optimal,0.0002203510610390423,False,1.6434474000125192,0.23668970000289846,15,2,81335.77047680531,8.485656621814996e-12,8137.026780430638,19821.471779509608,15890.496616468261,3747.757913114101,11884.784693544738,51490.37806074945,3.633513756540197e-11,51490.378060749485
2025-06-30,True,10592.249528339944,8354.335927165645,Optimal,0.00011829246148698778,False,1.69017139999778,0.38210640000761487,13,2,80351.76376990027,92.19649027779566,9411.10710679422,16680.481111091514,15525.311941040996,3393.082771224818,12804.189878019037,52008.95651726011,621.0644019236786,52630.020919183786
2025-07-01,True,8354.335927165645,7444.589879429012,Optimal,0.0003188225296488661,False,5.757691500009969,0.22329149999131914,2016,5,81753.81388515251,2396.418668991163,2042.5117085097208,21368.14871191368,18126.971899613054,4150.9228600372635,6193.434568546984,51412.529305558994,7974.206480415019,59386.735785974015
2025-07-02,True,7444.589879429012,8014.191091201448,Optimal,0.0004714551298227416,False,5.673756399992271,0.25186600000597537,2016,5,81136.58672668683,3065.559284260151,6902.279622891224,20433.994372599445,16038.89435121036,3825.4988096166517,10727.778432507876,50576.48669893706,11053.473332913136,61629.96003185019
2025-07-03,True,8014.191091201448,1964.161602237654,Optimal,0.0007894653017200037,False,5.657084699996631,0.21676570001000073,2016,5,71588.11421967339,5754.502283523328,407.9231769841379,13785.794383929795,16611.51999105055,3224.303881843041,3632.227058827179,46448.13619440862,24522.31290750875,70970.44910191736
2025-07-04,True,1964.161602237654,2174.449145061728,Optimal,0.0003440592065815377,False,4.235485400000471,0.23740969999926165,2016,5,38234.886694868634,3410.8139882302453,9888.90187257835,14140.381870064179,11264.45052621032,2665.643801029787,12554.545673608138,22670.194485412816,10201.111443782218,32871.305929195034
2025-07-05,True,2174.449145061728,7887.717099537033,Optimal,0.00044407047555164133,False,1.4972772000037367,0.2589366999891354,14,3,44438.441283318796,3603.0312952276036,10479.074872222229,19107.245161209088,10334.927421551587,3059.0497851821965,13538.124657404425,25042.146670973394,13515.752093977184,38557.89876495058
2025-07-06,True,7887.717099537033,8358.497451772486,Optimal,0.0007066534913358272,False,3.9933927999954903,0.25571430000127293,2016,5,74294.81283066467,9447.785461572903,58.46724166667526,18244.458860836763,14354.309360265872,3419.36914833544,3477.8363900021154,46867.004321265726,46963.210379348246,93830.21470061397
2025-07-07,True,8358.497451772486,7373.195447491181,Optimal,0.0009988923157027575,False,6.222691000002669,0.2526695999986259,2016,5,80188.45842303177,1.696803808570735e-11,4107.7486739530095,18726.30940139624,16055.08241898413,3656.5289866934163,7764.277660646426,51914.55986743897,5.5767014367491544e-11,51914.55986743903
2025-07-08,True,7373.195447491181,10228.422787825417,Optimal,0.000983700717752635,False,6.2399604999955045,0.26285400000051595,2016,5,95594.31081260023,1.1119438703133255e-11,13487.33810507791,20873.058339762425,14337.472648906754,3680.3583505214374,17167.696455599347,62690.98158829621,3.914347329603274e-11,62690.98158829624
2025-07-09,True,10228.422787825417,10800.0,Optimal,0.0009453757696330632,False,4.670840599996154,0.26505449999240227,2016,5,92948.91179711727,6.5432104179308226e-12,15226.950805803936,16572.718335208192,12909.482360561511,3091.6587624720983,18318.609568276035,61337.898804731354,2.8182913336394223e-11,61337.89880473138
2025-07-10,True,10800.0,8008.531313650793,Optimal,0.00030932703686786377,False,1.7848809999995865,0.222935800004052,13,3,88805.56591544168,8.252953875853564e-12,15587.14930933276,15142.710739420432,14777.917516644839,3156.2619091248034,18743.411218457564,58813.55771157985,3.984137997292692e-11,58813.55771157989
2025-07-11,True,8008.531313650793,7789.6329249559085,Optimal,1.3153886618679158e-05,False,1.9195730999927036,0.2550084000104107,12,4,50190.28597198628,1.1108447495189466e-11,15206.995503943772,14008.00983088379,11543.496512841266,2683.4117067374086,17890.40721068118,32023.662336156238,3.54914786449001e-11,32023.662336156274
