timestamp,date,interval_start,interval_end,evaluation,price_yuan_per_kwh,predicted_load_kwh,predicted_pv_kwh,load_kwh,pv_kwh,purchase_kwh,charge_kwh,discharge_kwh,emergency_kwh,unused_kwh,conversion_loss_kwh,total_energy_waste_kwh,soc_start_kwh,soc_end_kwh,plan_cost_yuan,emergency_cost_yuan,solver_status,planner_fallback,dispatch_fallback
2025-08-08 09:50:00,2025-08-08,09:50,10:00,True,0.9977,666.5983333333334,1286.8395833333334,686.2383333333333,1376.3812500000001,0.0,0.0,0.0,0.0,690.1429166666668,0.0,690.1429166666668,1854.0067962962962,1854.0067962962962,0.0,0.0,Optimal,False,False
2025-08-08 10:00:00,2025-08-08,10:00,10:10,True,0.9919,678.4074833333333,1312.4041055555554,675.0017333333334,1440.5172,0.0,0.0,0.0,0.0,765.5154666666666,0.0,765.5154666666666,1854.0067962962962,1854.0067962962962,0.0,0.0,Optimal,False,False
2025-08-08 10:10:00,2025-08-08,10:10,10:20,True,0.9588,688.9669666666667,1352.3687444444442,668.6065,1461.7765166666668,0.0,0.0,0.0,0.0,793.1700166666668,0.0,793.1700166666668,1854.0067962962962,1854.0067962962962,0.0,0.0,Optimal,False,False
2025-08-08 10:20:00,2025-08-08,10:20,10:30,True,0.9549,685.1966666666667,1371.8874999999998,665.9116666666666,1459.6187499999999,0.0,0.0,0.0,0.0,793.7070833333332,0.0,793.7070833333332,1854.0067962962962,1854.0067962962962,0.0,0.0,Optimal,False,False
2025-08-08 10:30:00,2025-08-08,10:30,10:40,True,0.9839,665.93465,1356.7319611111113,653.20455,1478.2436333333333,0.0,0.0,0.0,0.0,825.0390833333332,0.0,825.0390833333332,1854.0067962962962,1854.0067962962962,0.0,0.0,Optimal,False,False
2025-08-08 10:40:00,2025-08-08,10:40,10:50,True,0.799,671.7177833333334,1351.0114277777777,670.6999166666667,1506.44595,0.0,0.0,0.0,0.0,835.7460333333333,0.0,835.7460333333333,1854.0067962962962,1854.0067962962962,0.0,0.0,Optimal,False,False
2025-08-08 10:50:00,2025-08-08,10:50,11:00,True,0.5025,698.6616666666667,1374.7791666666665,716.7716666666666,1509.84375,0.0,0.0,0.0,0.0,793.0720833333334,0.0,793.0720833333334,1854.0067962962962,1854.0067962962962,0.0,0.0,Optimal,False,False
2025-08-08 11:00:00,2025-08-08,11:00,11:10,True,0.4662,702.6102,1407.1981166666667,734.8025666666667,1476.1052166666666,0.0,0.0,0.0,0.0,741.3026499999999,0.0,741.3026499999999,1854.0067962962962,1854.0067962962962,0.0,0.0,Optimal,False,False
2025-08-08 11:10:00,2025-08-08,11:10,11:20,True,0.5007,697.2269166666666,1420.4191833333334,675.5695166666667,1509.6139999999998,0.0,0.0,0.0,0.0,834.0444833333331,0.0,834.0444833333331,1854.0067962962962,1854.0067962962962,0.0,0.0,Optimal,False,False
2025-08-08 11:20:00,2025-08-08,11:20,11:30,True,0.4827,701.2683333333333,1436.0916666666665,603.6866666666666,1582.6187499999999,0.0,0.0,0.0,0.0,978.9320833333333,0.0,978.9320833333333,1854.0067962962962,1854.0067962962962,0.0,0.0,Optimal,False,False
2025-08-08 11:30:00,2025-08-08,11:30,11:40,True,0.4785,715.78695,1498.093688888889,640.9721666666667,1562.7505833333335,0.0,0.0,0.0,0.0,921.7784166666668,0.0,921.7784166666668,1854.0067962962962,1854.0067962962962,0.0,0.0,Optimal,False,False
2025-08-08 11:40:00,2025-08-08,11:40,11:50,True,0.4662,712.6961166666666,1539.043972222222,696.4382999999999,1541.0875833333332,0.0,217.77022633744863,0.0,0.0,626.8790569958846,21.77702263374486,648.6560796296295,1854.0067962962962,2050.0,0.0,0.0,Optimal,False,False
2025-08-08 11:50:00,2025-08-08,11:50,12:00,True,0.4432,698.1083333333332,1534.5166666666667,713.1283333333334,1581.48125,0.0,611.1111111111111,0.0,0.0,257.2418055555555,61.11111111111109,318.3529166666666,2050.0,2600.0,0.0,0.0,Optimal,False,False
2025-08-08 12:00:00,2025-08-08,12:00,12:10,True,0.4411,707.6163833333334,1526.933177777778,718.4650666666666,1648.7239,0.0,0.0,0.0,0.0,930.2588333333333,0.0,930.2588333333333,2600.0,2600.0,0.0,0.0,Optimal,False,False
2025-08-08 12:10:00,2025-08-08,12:10,12:20,True,0.4551,729.2195,1539.1013277777777,722.9568666666668,1656.0813833333334,0.0,611.1111111111111,0.0,0.0,322.01340555555555,61.11111111111109,383.12451666666664,2600.0,3150.0,0.0,0.0,Optimal,False,False
2025-08-08 12:20:00,2025-08-08,12:20,12:30,True,0.4463,738.1683333333334,1549.7562500000001,718.1066666666667,1624.5874999999999,0.0,777.7777777777777,0.0,0.0,128.70305555555547,77.77777777777776,206.48083333333324,3150.0,3850.0,0.0,0.0,Optimal,False,False
