date,plan_fee_yuan,emergency_fee_yuan,emergency_kwh,adjustment_abs_kwh,increase_fee_yuan,refund_yuan,decrease_penalty_yuan,base_plan_fee_yuan,final_contract_fee_yuan,bill_identity_error_yuan,total_fee_yuan,start_soc_kwh,end_soc_kwh,unused_kwh,conversion_loss_kwh
2025-04-28,38872.98760231322,45.35840205005019,21.043100000012707,3209.559879780556,2026.4952910452878,-441.9365046194998,220.9682523097499,37067.46056357768,37976.52091965504,-7.275957614183426e-12,38918.346004363266,1543.1219239244647,1598.5324527301657,4353.965576218337,3754.5962217617266
2025-04-29,33858.483775901,2.1803672312081802e-11,6.1100013937220865e-12,2121.520432024966,2142.0111034639863,-213.40773267503232,106.70386633751616,31823.176538774533,33037.776208408824,-7.275957614183426e-12,33858.48377590102,1598.5324527301657,1820.829675385294,3052.2843976127187,3422.830357913428
2025-04-30,32584.730567828585,257.65626802920247,48.449511657766244,2915.5662569972383,2058.7653460285155,0.0,0.0,30525.96522180007,31898.47545248575,0.0,32842.38683585779,1820.829675385294,1518.7005002123165,1650.90124443136,3437.0380737970536
2025-05-01,34982.49130467901,9585.35400280103,1945.0455785923382,2409.645996712035,2750.1502687397015,0.0,0.0,32232.341035939306,34065.77454843244,0.0,44567.84530748004,1518.7005002123165,1200.0,3410.1711830961967,3667.2735341890157
2025-05-02,15678.509519372099,3788.2064325016545,761.6528309483145,1390.696288099066,1954.9953830203551,0.0,0.0,13723.514136351743,15026.844391698647,0.0,19466.715951873754,1200.0,1200.0,12905.675943518523,2541.950504222272
2025-05-03,15194.30151688868,4052.2950500615643,724.0042132507039,1584.3485567303735,2199.172473210519,-3.0721133513179892,1.5360566756589946,12996.665100353819,14459.707969142844,3.637978807091713e-12,19246.596566950244,1200.0,1259.6972343347852,17625.683991909933,2493.895449271304
2025-05-04,37683.33263541342,124.38508051946005,46.73458520504607,5806.893113908345,4024.9855219459364,-2244.5082757676782,1122.2541378838391,34780.60125135133,35219.416656880945,-1.4551915228366852e-11,37807.71771593288,1259.6972343347852,1200.0,2133.3334311002914,3507.9119616829266
2025-05-05,38931.94692469183,129.34853236671992,59.828183333347425,3336.219118474668,3834.223772766771,-648.8970814607396,324.4485407303698,35422.17169265542,37329.4237930392,7.275957614183426e-12,39061.29545705855,1200.0,1383.6321456714177,2042.675858987419,3832.044183509419
2025-05-06,38602.91837661763,765.4441992455627,241.97449580868482,6564.103499256675,7833.303031485559,0.0,0.0,30769.615345132068,35991.817366122435,7.275957614183426e-12,39368.36257586319,1383.6321456714177,1262.1658915034207,1622.205630065702,3651.08744155495
2025-05-07,40559.485014991864,3.637882339813103e-11,9.719114402173545e-12,6927.484324262843,7587.188920959001,0.0,0.0,32972.29609403286,38030.42204133887,-7.275957614183426e-12,40559.4850149919,1262.1658915034207,1661.7998173000456,2374.4639857379143,3860.396701620951
2025-05-08,38874.12581232675,2015.7527544172485,387.4876935077222,4723.615505894513,4067.4064926519695,-1025.8408948263516,512.9204474131758,35319.63976708795,37005.40320069625,0.0,40889.878566743995,1661.7998173000456,1200.0,2939.308203036816,3631.00529599779
2025-05-09,16192.762332333325,521.7778349948562,110.81782569134718,2513.889024277313,3432.9563188804505,0.0,0.0,12759.806013452875,15048.443559373176,0.0,16714.54016732818,1200.0,1700.5064940773736,17651.982271918285,2563.241603684178
2025-05-10,15949.42420022535,3.051548813637339e-11,7.454037387333301e-12,2227.6066903600554,3463.2280081443073,-37.22983987206494,18.61491993603247,12504.811112017076,14776.399944241217,-1.8189894035458565e-12,15949.424200225381,1700.5064940773736,1334.0410841583378,14015.362982818939,2486.6458855525043
2025-05-11,38021.66395323139,3173.3758848068655,565.0439056775348,3342.578139767269,3885.020047328721,-321.96524244056604,160.98262122028302,34297.62652712296,36565.67464956821,-7.275957614183426e-12,41195.03983803826,1334.0410841583378,1258.4948518096512,2250.6181339771406,3686.485170862632
2025-05-12,39127.65265856627,4.464604130838268e-11,1.166333696289712e-11,6050.992070874062,7291.838565583081,-190.48732176928195,95.24366088464097,31931.057753867834,36601.79614248727,0.0,39127.652658566316,1258.4948518096512,2130.3639930619397,3504.1753855871702,3321.2157248031976
2025-05-13,38496.88241061153,11.755180912573321,5.453575000018102,4784.524233946434,2319.270831654265,-1569.5238530168554,784.7619265084277,36962.37350546569,36939.030206885014,0.0,38508.6375915241,2130.3639930619397,2189.1311615754225,4207.207247465183,3481.6422057085956
2025-05-14,38345.80310804413,4.4516839770025744e-11,1.1805223465444215e-11,5315.862487545495,2036.5469810322013,-1975.176533004622,987.588266502311,37296.844393514235,36679.36584786442,0.0,38345.80310804417,2189.1311615754225,1857.9039369242514,3972.078628205076,3540.234557271314
2025-05-15,39473.03763790866,5.577411021917555e-11,1.6261436641684668e-11,5987.264993309589,2657.2593297602098,-1495.543890937989,747.7719454689945,37563.550253617446,37839.51258251959,7.275957614183426e-12,39473.03763790872,1857.9039369242514,2402.197903233174,4314.662257499994,3587.1761810022545
2025-05-16,14448.610865890643,2.8616577996132268e-11,6.436073896054495e-12,11.688568488588075,0.0,-10.597810723492104,5.298905361746052,14453.909771252389,14443.311960528896,1.8189894035458565e-12,14448.610865890672,2402.197903233174,1961.291652192898,22327.748716721624,2191.41693631173
2025-05-17,14984.254552834516,3.146144186838562e-11,7.047723515896109e-12,370.0134581708308,592.0897781191034,0.0,0.0,14392.164774715413,14786.891293461482,0.0,14984.254552834547,1961.291652192898,1894.8999919662451,14925.958470578735,2307.17810371554
2025-05-18,38533.09968414538,35.31869833337361,5.236666666678651,968.9308481447205,26.526365244715915,-717.3987094694987,358.69935473474936,38865.27267363541,38165.55820766239,0.0,38568.418382478754,1894.8999919662451,2184.7928390259494,5904.141237095761,3482.664041282813
