date,total_cost_yuan_new,total_cost_yuan_baseline,saving_yuan
2025-11-21,22488.07719642412,21936.98972467167,-551.087471752453
2025-11-22,24230.643387629632,21893.368362566664,-2337.275025062969
2025-11-23,63372.71550309255,55272.90444268418,-8099.81106040837
2025-11-24,57435.924283178036,60346.23369481834,2910.309411640301
2025-11-25,60296.27236755599,62514.86492346348,2218.5925559074894
2025-11-26,62410.80028196925,58080.03260368121,-4330.767678288037
2025-11-27,57703.66460885519,55386.32079073399,-2317.343818121204
2025-11-28,23263.73669298544,24266.55415357333,1002.8174605878885
2025-11-29,28500.96529475924,38002.3611557456,9501.395860986362
2025-11-30,64294.99020327335,59119.645302746656,-5175.344900526696
2025-12-01,85502.96382434834,79696.37421835822,-5806.589605990113
2025-12-02,89255.65350980673,94553.79131928417,5298.137809477441
2025-12-03,81637.40836504182,80721.58923778275,-915.819127259063
2025-12-04,82899.37590200437,82721.32759386313,-178.04830814123852
2025-12-05,43293.40768515466,51443.46988266098,8150.062197506319
2025-12-06,52474.103646524425,58107.59217239217,5633.488525867746
2025-12-07,81730.30503390382,77537.93376982218,-4192.3712640816375
2025-12-08,79861.33869527015,65508.47676034913,-14352.861934921028
2025-12-09,82956.45142672231,64538.02380659236,-18418.42762012995
2025-12-10,81778.64960936928,66682.34975016197,-15096.299859207313
2025-12-11,65469.856394227245,62691.41149933699,-2778.4448948902573
2025-12-12,32596.125379858975,37936.614002801165,5340.48862294219
2025-12-13,33313.55104726442,28466.44097629348,-4847.110070970935
2025-12-14,66687.74025318887,62972.356925889886,-3715.3833272989796
2025-12-15,68412.6709396437,66372.63531103899,-2040.0356286047172
2025-12-16,67867.96930021718,63763.45682147527,-4104.512478741912
2025-12-17,66625.36781105792,63332.57831615733,-3292.789494900593
2025-12-18,68573.41620808975,66259.87737965785,-2313.538828431905
2025-12-19,34790.58714083063,35870.7073620749,1080.1202212442731
2025-12-20,32556.646392557366,27882.58636649505,-4674.060026062318
2025-12-21,67375.91560539177,66106.80354821986,-1269.1120571719075
2025-12-22,70309.83313467217,68297.81357274916,-2012.0195619230071
2025-12-23,64961.03788109921,61378.772115587846,-3582.2657655113653
2025-12-24,71368.19693121931,67475.04364750216,-3893.1532837171544
2025-12-25,67418.59869561238,65386.15666966634,-2032.4420259460385
2025-12-26,33831.21885723011,32917.03454061423,-914.1843166158797
2025-12-27,32858.741519415,28104.923503657657,-4753.818015757344
2025-12-28,64928.31500708432,63325.11095074293,-1603.2040563413902
2025-12-29,63304.82971842294,65154.89451812004,1850.064799697102
2025-12-30,68933.36336201319,65605.60718443047,-3327.75617758272
2025-12-31,66253.72560739987,70459.66896168617,4205.943354286297
