date,evaluation,start_soc_kwh,end_soc_kwh,solver_status,planner_fallback,solver_gap,solve_seconds,controller_seconds,purchase_kwh,charge_kwh,discharge_kwh,emergency_kwh,unused_kwh,plan_cost_yuan,emergency_cost_yuan,dispatch_fallback,total_cost_yuan
2025-05-23,True,2019.3795559523815,1818.4697639682536,Optimal,False,0.0,0.1355392999976175,0.0415519999951357,25469.282508700762,12351.88880989124,10185.84874879762,566.4723714404805,17448.765935714287,12860.50554822202,2791.297310431128,0,15651.802858653147
2025-05-24,True,1818.4697639682536,7862.393644537036,Optimal,False,0.0,0.09014580000075512,0.03883059999498073,32834.50480964139,18912.29829068195,9879.430122940475,537.339831703852,20584.475090270436,16046.869153554795,1805.934348957009,0,17852.803502511804
2025-05-25,True,7862.393644537036,7929.6156925000005,Optimal,False,0.0,0.10826729999098461,0.040696700001717545,54589.41979648736,15052.755544870664,12132.232148178571,2684.464514916678,5808.350731378614,33085.42961372462,11058.656727657612,0,44144.08634138223
2025-05-26,True,7929.6156925000005,7852.5083653703705,Optimal,False,0.0,0.08015910000540316,0.04174889999558218,53467.29807699883,15133.601243665495,12327.613601785719,4040.0048398809686,121.48232500002038,32456.378663295643,17804.120708909413,0,50260.49937220506
2025-05-27,True,7852.5083653703705,7713.984023611111,Optimal,False,0.0,0.08125679999648128,0.040477499991538934,54846.834961155204,15879.738536243387,12987.260121940477,2153.1336661547757,4717.122913007067,33230.97544129891,8359.003857833015,0,41589.97929913193
2025-05-28,True,7713.984023611111,7900.303157777777,Optimal,False,0.0,0.08022959998925216,0.04014540000935085,54457.46069656085,16044.04656704879,12827.990498559522,3194.830416916685,2162.4109449882594,33069.56612099202,12877.658997099237,0,45947.22511809126
2025-05-29,True,7900.303157777777,2095.9255259126985,Optimal,False,0.0,0.08130740000342485,0.0408239000098547,47571.1092925779,9403.884858215757,12841.086603833335,4085.3873878333447,983.5749260288214,30201.724580243234,17451.364134653017,0,47653.08871489625
2025-05-30,True,2095.9255259126985,1897.660853716931,Optimal,False,0.0,0.08207629999378696,0.04037940000125673,25710.368884391537,12559.061181393297,10351.277761904763,555.6380023809573,17461.990200617292,13042.257437508139,2586.2703845851397,0,15628.527822093278
2025-05-31,True,1897.660853716931,8009.005397711641,Optimal,False,0.0,0.12260249999235384,0.041023899990250356,33214.34922599942,19428.616906951793,10236.969605035714,512.7580211547647,16146.278395238101,16351.9192772539,1268.2627060164664,0,17620.181983270366
2025-06-01,True,8009.005397711641,7292.04933771164,Optimal,False,0.0,0.0769733999914024,0.040863600006559864,56646.67995086715,10998.146075867146,9553.758775452388,16023.25226145238,0.7186119047659467,34173.77199952169,78676.10611369163,0,112849.87811321332
2025-06-02,True,7292.04933771164,7285.106756111111,Optimal,False,0.0,0.07890619999670889,0.03950329999497626,59192.65415432098,16878.94305392416,13678.192197119046,12742.05679692858,93.1526444444526,35269.125262241876,57039.25596753203,0,92308.3812297739
2025-06-03,True,7285.106756111111,7479.091622777774,Optimal,False,0.0,0.08211250000749715,0.039963899995200336,60380.39917401146,16473.973163844792,13169.331882714287,11116.608940452395,1.2519763004092965e-11,36112.77845319017,51076.233631093906,0,87189.01208428407
2025-06-04,True,7479.091622777774,7394.280892962961,Optimal,False,0.0,0.07570629999099765,0.04088430000410881,66831.72585600137,18254.74577229081,14862.67373238889,7416.617092611113,1211.010092043903,39657.09198888539,33496.538207328835,0,73153.63019621422
