issue_date,target_time,virtual_next_day,forecast_load_kwh,forecast_pv_kwh,safety_margin_kwh,planned_purchase_kwh,planned_charge_kwh,planned_discharge_kwh,planned_unused_kwh,planned_soc_start_kwh,planned_soc_end_kwh
2025-02-01,2025-02-01 09:00:00,False,755.098825,667.8865642857144,10.171972857142817,0.0,0.0,97.38423357142847,0.0,1988.278111941796,1880.073407973542
2025-02-01,2025-02-01 09:10:00,False,743.2944333333335,718.1157738095238,14.375609523809567,0.0,0.0,39.55426904761919,0.0,1880.073407973542,1836.124220142854
2025-02-01,2025-02-01 09:20:00,False,730.8983333333333,766.9741071428571,12.045547619047543,0.0,24.03022619047624,0.0,0.0,1836.124220142854,1857.7514237142827
2025-02-01,2025-02-01 09:30:00,False,739.3231166666667,801.0880166666666,31.804351428571387,0.0,29.96054857142849,0.0,0.0,1857.7514237142827,1884.7159174285684
2025-02-01,2025-02-01 09:40:00,False,743.440775,835.4472404761904,30.085450000000222,0.0,61.921015476190064,0.0,0.0,1884.7159174285684,1940.4448313571395
2025-02-01,2025-02-01 09:50:00,False,738.1,876.7151785714286,20.20033333333347,0.0,118.41484523809515,0.0,0.0,1940.4448313571395,2047.0181920714251
2025-02-01,2025-02-01 10:00:00,False,712.0519583333332,917.4975857142857,11.238929523809386,0.0,194.20669785714313,0.0,0.0,2047.0181920714251,2221.804220142854
2025-02-01,2025-02-01 10:10:00,False,724.6961666666666,956.0414547619047,13.788965714285725,0.0,217.55632238095234,0.0,0.0,2221.804220142854,2417.604910285711
2025-02-01,2025-02-01 10:20:00,False,732.4383333333333,983.5044642857143,14.65759523809516,0.0,236.4085357142859,0.0,0.0,2417.604910285711,2630.372592428568
2025-02-01,2025-02-01 10:30:00,False,723.8338916666667,990.3674071428571,13.350300476190526,0.0,253.1832149999999,0.0,0.0,2630.372592428568,2858.2374859285683
2025-02-01,2025-02-01 10:40:00,False,713.6113916666666,998.2860880952381,10.940414761904847,0.0,273.7342816666667,0.0,0.0,2858.2374859285683,3104.598339428568
2025-02-01,2025-02-01 10:50:00,False,714.6958333333334,1018.6062499999999,18.425369047619075,0.0,285.48504761904746,0.0,0.0,3104.598339428568,3361.534882285711
2025-02-01,2025-02-01 11:00:00,False,725.9484749999999,1040.8077904761906,24.581935714285585,0.0,290.2773797619051,0.0,0.0,3361.534882285711,3622.7845240714255
