date,total_cost_yuan_new,total_cost_yuan_baseline,saving_yuan
2025-07-12,30593.222193884278,31396.674947487896,803.4527536036185
2025-07-13,57144.924982157856,53517.90176739177,-3627.0232147660863
2025-07-14,55572.293743391936,58832.107049066166,3259.81330567423
2025-07-15,55475.110946677436,66577.55687603877,11102.445929361333
2025-07-16,54401.40854098201,54463.80870396992,62.40016298790579
2025-07-17,51890.22749604069,60637.22987533862,8747.002379297934
2025-07-18,27602.26698421475,30214.17586993547,2611.908885720717
2025-07-19,30256.90383729391,27822.009695744448,-2434.894141549463
2025-07-20,54439.76022281887,55523.55149850937,1083.7912756904989
2025-07-21,55401.87251032075,57982.73700831615,2580.8644979954042
2025-07-22,54352.03073821109,56891.92642370101,2539.895685489915
2025-07-23,54979.643488486,59164.153491231205,4184.510002745206
2025-07-24,52359.783660428024,59738.32207744618,7378.538417018157
2025-07-25,27046.546137502504,26573.934908104256,-472.6112293982478
2025-07-26,30441.335517991683,27920.83382148145,-2520.501696510233
2025-07-27,55692.2866012867,60369.94384199214,4677.657240705441
2025-07-28,54215.82139375988,70977.56175734715,16761.740363587276
2025-07-29,55871.681217920865,55454.62913487973,-417.0520830411333
2025-07-30,55438.462335838856,58679.81004926949,3241.3477134306304
2025-07-31,51992.24732403045,63225.66304045943,11233.415716428979
2025-08-01,25813.099893017046,25949.302476051413,136.2025830343664
2025-08-02,28031.391033500353,30475.472300529036,2444.081267028683
2025-08-03,52906.78119724668,49785.2957169601,-3121.485480286581
2025-08-04,50967.680374935095,58906.479556507664,7938.799181572569
2025-08-05,49439.617519778614,47614.76615331187,-1824.8513664667407
2025-08-06,50787.69324632809,62035.6944257619,11248.001179433813
2025-08-07,45741.806764457106,51375.74448292823,5633.937718471127
2025-08-08,24685.489531017745,25927.31531795941,1241.825786941663
2025-08-09,26715.658885734763,31212.045323307306,4496.3864375725425
2025-08-10,47196.84533401163,49306.44043128044,2109.595097268808
2025-08-11,48044.18162124302,51916.41920484701,3872.2375836039864
2025-08-12,48419.19760717352,64124.07064983303,15704.873042659514
2025-08-13,49193.42702544881,51611.0604361882,2417.6334107393923
2025-08-14,46149.112041755776,56782.77785173787,10633.665809982092
2025-08-15,24534.772323548947,25948.30116777165,1413.528844222703
2025-08-16,27134.818579115996,29951.499447211278,2816.6808680952818
2025-08-17,47560.344328923136,53570.02620965894,6009.681880735807
2025-08-18,47310.83276401318,54664.76749245665,7353.93472844347
2025-08-19,47436.49584326543,49076.457124935376,1639.9612816699446
2025-08-20,53893.23428949395,72933.3634935627,19040.129204068755
2025-08-21,46649.75920993192,52364.34525062519,5714.58604069327
2025-08-22,24223.10538240834,33579.28911942708,9356.183737018739
2025-08-23,26888.68844204251,24955.27969448395,-1933.4087475585584
2025-08-24,48657.1663887852,53684.90960073126,5027.743211946065
2025-08-25,48555.05647262393,81339.0799765256,32784.02350390166
2025-08-26,49138.50424307938,49900.90674177907,762.4024986996956
2025-08-27,48955.01083003482,57982.84455244971,9027.833722414885
2025-08-28,47938.557536028995,59824.23708968528,11885.679553656286
2025-08-29,24911.552893088723,27637.68048467828,2726.1275915895567
2025-08-30,27039.785139295233,28238.928593897712,1199.1434546024793
2025-08-31,49452.128287571075,62057.373041897954,12605.244754326879
2025-09-01,48383.992785613,45590.87078594533,-2793.1219996676737
2025-09-02,47941.646109851186,50579.45611254477,2637.8100026935863
2025-09-03,47793.07037796163,44851.433737862426,-2941.6366400992047
2025-09-04,45434.415269390454,48945.58104336044,3511.1657739699876
2025-09-05,22977.868206644485,23274.96519400074,297.0969873562535
2025-09-06,21695.641886095927,23582.90648596173,1887.2645998658008
2025-09-07,41541.18262842138,43559.54862592327,2018.365997501889
2025-09-08,70012.89120907524,56734.27666655759,-13278.614542517651
2025-09-09,51587.00119739502,43342.09669543638,-8244.904501958634
2025-09-10,76450.26522545978,74785.69230988328,-1664.5729155765002
2025-09-11,43514.67870626367,43271.94988281645,-242.72882344722166
2025-09-12,18312.610784192115,21821.23469462279,3508.623910430677
2025-09-13,20296.68318304381,20120.589001791748,-176.0941812520614
2025-09-14,40255.94343793207,64906.20534573867,24650.261907806605
2025-09-15,41878.20484252749,46351.251863538375,4473.047021010883
2025-09-16,41324.9131346531,57844.764814300695,16519.851679647596
2025-09-17,42060.978547466606,49018.9910338834,6958.012486416796
2025-09-18,39544.07144344724,45112.45736746124,5568.385924014001
2025-09-19,19086.386986242345,22422.7641554814,3336.3771692390546
2025-09-20,20602.266291055577,23954.85620979683,3352.589918741254
2025-09-21,43742.707674287776,44006.73480246959,264.02712818181317
2025-09-22,43448.39949081991,51315.13460506217,7866.735114242263
2025-09-23,44918.500724909136,52325.153404884666,7406.65267997553
2025-09-24,44216.22323247323,46947.82305141184,2731.599818938608
2025-09-25,42808.83985360193,46990.0576045846,4181.217750982672
2025-09-26,19577.85109363146,19050.98364344883,-526.8674501826281
2025-09-27,21234.954774652353,32362.755537374367,11127.800762722014
2025-09-28,45289.043843856845,51572.49609048784,6283.452246630994
2025-09-29,46085.95380254603,46808.12489697093,722.1710944248989
2025-09-30,46641.754050424955,56894.74938856221,10252.995338137254
2025-10-01,46356.99381606933,43784.71161278985,-2572.2822032794793
2025-10-02,43105.215979413035,40943.93297984739,-2161.282999565643
2025-10-03,18138.611706432188,22815.709209233348,4677.09750280116
2025-10-04,21254.173264207613,20853.73661179563,-400.43665241198323
2025-10-05,43616.89860003772,40604.36177297555,-3012.5368270621693
2025-10-06,43789.462271709854,45582.439594585885,1792.9773228760314
2025-10-07,43014.57459939099,44210.68575782681,1196.1111584358223
2025-10-08,38895.85752454148,41607.71905813586,2711.861533594376
2025-10-09,40516.90846376375,43230.26179674484,2713.353332981089
2025-10-10,18708.43839305197,19246.171573665302,537.7331806133334
2025-10-11,19180.131831947427,21797.82210497168,2617.6902730242546
2025-10-12,41109.266387762465,44319.59988095699,3210.333493194521
2025-10-13,41508.844731126774,41991.25803477896,482.4133036521889
2025-10-14,41710.04559596842,59025.293561642015,17315.247965673596
2025-10-15,42126.813980354214,50124.57284962212,7997.7588692679055
2025-10-16,43070.45889102346,50104.441022922176,7033.982131898716
2025-10-17,18066.485460248383,18136.07964121148,69.59418096309673
2025-10-18,19052.78563264743,20205.48003403887,1152.69440139144
2025-10-19,44069.77487826394,52422.49067374288,8352.715795478944
2025-10-20,46731.86451176769,50838.68688386971,4106.822372102019
2025-10-21,45320.406226044826,54824.71769483592,9504.311468791093
2025-10-22,46015.81568845612,52076.57695354862,6060.7612650925
2025-10-23,45653.44953808533,47884.68453744168,2231.2349993563475
2025-10-24,17845.786390340603,22830.334453633768,4984.548063293165
2025-10-25,19124.988659560993,22755.01663979808,3630.027980237086
2025-10-26,46197.018743186454,46600.67245545729,403.65371227083233
2025-10-27,45874.53459471723,49467.984874542526,3593.4502798252943
2025-10-28,45689.04371298705,55597.02059131654,9907.976878329493
2025-10-29,49345.13225737069,61779.6913594849,12434.55910211421
2025-10-30,46074.1660483815,48733.82282292479,2659.6567745432912
2025-10-31,18923.16113012307,28500.292372452743,9577.131242329673
2025-11-01,19650.565090450396,19477.985696265143,-172.57939418525348
2025-11-02,48231.21545870409,53594.831885143045,5363.616426438952
2025-11-03,49343.573835385876,50592.05668672314,1248.4828513372631
2025-11-04,48811.66935208249,50945.80828120952,2134.1389291270316
2025-11-05,49153.98080629712,55730.59195813873,6576.611151841607
2025-11-06,50723.483224141215,59618.22790806192,8894.744683920704
