date,evaluation,start_soc_kwh,end_soc_kwh,solver_status,planner_fallback,solver_gap,solve_seconds,controller_seconds,purchase_kwh,charge_kwh,discharge_kwh,emergency_kwh,unused_kwh,plan_cost_yuan,emergency_cost_yuan,dispatch_fallback,total_cost_yuan
2025-05-07,True,8168.755867,8352.790904685186,Optimal,False,0.0,0.083882499995525,0.0752241000009235,60956.57653453557,19689.0178412669,15782.472917509525,1424.4463577844365,3406.6320185626305,36143.8436441308,9192.729569020255,0,45336.57321315106
2025-05-08,True,8352.790904685186,2597.656264219577,Optimal,False,0.0,0.1282336000003852,0.0736252000060631,55037.044186616695,12842.08036184891,15581.706269516666,496.4088614357351,2446.5665557201887,34158.31671093848,2902.345530231925,0,37060.66224117041
2025-05-09,True,2597.656264219577,3016.9807021481483,Optimal,False,0.0,0.1135937999933958,0.07717800000682473,28270.57716118754,13667.543712016459,10693.318412597617,346.28471049762453,17143.250722266323,14461.15568168107,1912.1270620519651,0,16373.282743733034
2025-05-10,True,3016.9807021481483,8458.357056370369,Optimal,False,0.0,0.08598380000330508,0.07483159999537747,34351.261387198705,18986.515208689,10481.838600238094,266.96126023810666,13992.50075565257,17070.538680586567,1332.899931195531,0,18403.438611782098
2025-05-11,True,8458.357056370369,8541.220971611112,Optimal,False,0.0,0.09530600000289269,0.07827420000103302,62598.75278828925,18844.944106587303,15189.827202619048,444.7587835714466,3904.3155845591036,37353.25826799748,3010.550263620298,0,40363.808531617775
2025-05-12,True,8541.220971611112,8790.5568615,Optimal,False,0.0,0.07658649999939371,0.07564689998980612,64053.09046288654,16894.232299917694,13459.925862033335,124.74660653811321,8812.33539820696,38219.427038682436,839.9705810130881,0,39059.39761969553
2025-05-13,True,8790.5568615,8779.88040162963,Optimal,False,0.0,0.07204420000198297,0.07699719999800436,62990.22850789536,18491.5996465873,14987.804527619046,42.85684142858627,6400.077463689024,37787.26984417355,298.9693258057522,0,38086.2391699793
2025-05-14,True,8779.88040162963,8676.113852481481,Optimal,False,0.0,0.08221940000657924,0.07475339999655262,63582.08947777778,18165.973327054675,14807.828289147621,7.175331328585694,7216.97098786598,38051.569349875615,50.055111348164424,0,38101.62446122378
2025-05-15,True,8676.113852481481,3449.7106739338637,Optimal,False,0.0,0.11029719999351073,0.07682750000094529,56872.93787918284,12318.213626128752,14681.515897857145,1.3366488471611149e-11,6471.181867577914,35741.26335823721,4.9887053869823725e-11,0,35741.26335823726
2025-05-16,True,3449.7106739338637,3276.212110060844,Optimal,False,1.1335456170923513e-16,0.11985629999253433,0.07793070000479929,27876.4721820868,11804.132355681952,9717.495915588099,6.405098673667453e-12,23074.32920865962,15051.349893528559,2.9474905405280085e-11,0,15051.349893528588
2025-05-17,True,3276.212110060844,9205.697527878305,Optimal,False,0.0,0.10747210000408813,0.07712380000157282,34952.713313326196,18913.324838736036,9983.256243340475,6.487393955367793e-12,15573.845634597305,17986.451399208923,2.66202952736716e-11,0,17986.45139920895
2025-05-18,True,9205.697527878305,9377.882237134922,Optimal,False,0.0,0.08035010000457987,0.07565020000038203,61747.29876981775,18385.709886534394,14737.458769761904,5.2366666666787385,4428.116219711945,37655.8827464199,35.318698333374336,0,37691.20144475327
2025-05-19,True,9377.882237134922,9194.668432238097,Optimal,False,0.0,0.07670190000499133,0.07683209999231622,61864.48450405349,16944.47922912698,13889.920599999998,67.00333333334402,11361.712658259858,37616.55017087194,451.9039816667034,0,38068.454152538645
