date,start,end,intervals,emergency_kwh,cost_yuan
2025-08-06,01:10,01:30,2,37.436851805555534,80.49442144631941
2025-08-06,05:40,05:50,1,446.16043333333334,1273.3418767333335
2025-08-06,07:30,07:40,1,79.2851999999981,273.4942973999934
2025-08-06,15:20,16:30,7,812.7608491196385,3244.9970070238037
2025-08-06,19:40,20:00,2,291.13861364295303,1961.7146615285656
2025-08-06,20:10,20:40,3,580.4664359226189,3923.4236426908174
2025-08-06,21:10,21:50,4,77.77705582003944,346.2622821267392
2025-08-07,00:30,01:10,4,148.65482784722224,318.34946697628476
2025-08-07,01:30,02:00,3,68.14603486111116,147.222424059514
2025-08-07,02:40,02:50,1,23.426699999999983,50.777372249999964
2025-08-07,03:00,03:20,2,20.91061195436521,45.70765260919671
2025-08-07,05:40,05:50,1,419.15035,1196.2550989000001
2025-08-07,07:20,07:40,2,306.25531666666603,1101.5373406749975
2025-08-07,08:40,08:50,1,23.526933333333588,122.69295733333466
2025-08-07,18:50,19:00,1,5.630000000000564,37.9067900000038
2025-08-07,19:30,19:40,1,1.799983769840992,12.140890527577492
2025-08-07,20:00,20:10,1,11.60388687499983,78.40166167093635
2025-08-10,00:20,00:30,1,41.04147041666681,87.60301860437531
2025-08-10,01:20,01:30,1,61.64828666666676,131.89650932333353
2025-08-10,01:50,02:00,1,4.2617534722221535,9.18620960937485
2025-08-10,05:40,05:50,1,633.1878333333334,1807.1180763333336
2025-08-10,20:20,20:40,2,27.27040909722234,184.44341300305635
2025-08-11,00:20,00:40,2,55.775433333333694,119.07206798875077
2025-08-11,00:50,01:20,3,119.36547569444429,256.93130272958297
2025-08-11,02:20,02:30,1,1.6802342361112323,3.668791454548876
2025-08-11,03:10,03:20,1,16.041794059720768,35.059340917519734
2025-08-11,05:40,05:50,1,564.1867666666666,1610.1890320666664
2025-08-11,07:30,07:40,1,152.009650000002,524.3572876750069
2025-08-11,09:00,09:30,3,221.68065000000024,1104.215045900001
2025-08-11,18:50,19:40,5,184.1530059424606,1241.1070841259543
2025-08-11,20:00,20:10,1,4.374396438491658,29.555609536668886
2025-08-12,05:40,05:50,1,573.0500408778769,1635.4848166654606
2025-08-12,19:00,19:20,2,12.133979067459904,81.69860266290397
2025-08-12,19:40,20:00,2,164.5251226408766,1108.8631811702653
2025-08-12,20:10,20:40,3,504.75635846230193,3411.001794016833
2025-08-13,00:40,01:00,2,75.0230313888892,160.68039227263955
2025-08-13,01:20,01:30,1,5.4837446729154635,11.732471727702634
2025-08-13,05:40,05:50,1,251.15287465565484,716.790304267239
2025-08-13,07:20,07:40,2,189.28708333333535,674.6490532500077
2025-08-13,19:10,19:30,2,39.54448081349153,266.1058939353635
2025-08-13,20:30,20:40,1,14.01900784722227,97.79659874222256
2025-08-14,00:30,00:40,1,12.30252333333317,26.27818983999965
2025-08-14,05:40,05:50,1,14.344212073412677,40.93838125751978
2025-08-14,07:10,07:40,3,699.3637166666666,2640.5919538166663
2025-08-14,08:30,09:10,4,638.0579000000012,3334.81071270834
2025-08-14,18:50,19:10,2,47.02892170635039,316.85450911748813
2025-08-14,20:30,20:40,1,13.811019722222227,96.34567358222226
2025-08-15,16:10,16:20,1,26.133638888888754,111.31623484722165
2025-08-17,05:40,05:50,1,450.0025999999999,1284.3074203999997
2025-08-17,07:20,07:40,2,349.9892499999996,1281.6758760833318
2025-08-17,19:00,19:50,5,120.88241299603158,814.4532301705791
2025-08-18,05:40,05:50,1,108.37281666666672,309.29601876666686
2025-08-18,08:40,09:10,3,327.53568333333294,1691.228581883331
2025-08-18,19:00,19:20,2,40.85793842261944,275.8389467113866
2025-08-18,19:50,20:00,1,29.138493958333243,196.4225877731244
2025-08-18,20:20,20:40,2,66.66099618055546,452.4174201055549
2025-08-19,00:40,00:50,1,23.39974291666681,49.970150998541975
2025-08-19,01:50,02:10,2,9.786843514584824,21.033873345687585
2025-08-19,02:20,03:00,4,74.52312631944426,162.24283298972182
2025-08-19,19:20,19:40,2,80.89123501984068,545.4707348530615
2025-08-19,19:50,20:10,2,24.94509651785677,168.44272049789927
2025-08-20,00:20,00:40,2,26.880639166666697,57.379355273750065
2025-08-20,05:40,05:50,1,112.33254999999997,320.59709769999995
2025-08-20,07:10,07:40,3,798.4234333333321,2997.4283553083287
2025-08-20,08:20,09:30,7,1612.7295499999996,8400.496710741665
2025-08-20,14:10,15:00,5,363.23928373015883,1741.8081738531755
2025-08-20,15:20,15:30,1,8.297083333333603,30.317542500000986
2025-08-20,19:10,20:40,9,841.5075276110075,5672.237804736439
2025-08-20,20:50,21:00,1,27.485579427083074,128.24771360676962
2025-08-21,01:00,01:10,1,1.6287000000000944,3.5106628500002035
2025-08-21,07:30,07:40,1,78.08591666666743,269.35736954166924
2025-08-21,19:40,19:50,1,1.550502688491747,10.444961361024653
2025-08-21,20:20,20:30,1,19.283232361111004,130.05576065951317
2025-08-22,20:20,20:40,2,213.86344129682232,1487.9613804597516
2025-08-22,21:00,21:20,2,42.21747257291641,196.05331664435298
2025-08-24,01:00,01:20,2,17.363616666666644,37.40692593749995
2025-08-24,02:00,02:30,3,43.48248962916559,94.01903522858728
2025-08-24,07:10,07:50,4,722.0524333333341,2752.791572475003
2025-08-24,08:50,09:10,2,190.3419166666665,981.7174686333324
2025-08-24,19:40,19:50,1,6.969719444444195,46.95151503749832
2025-08-25,01:00,01:10,1,0.13534166666659075,0.2917289624998364
2025-08-25,05:40,05:50,1,122.39124334672647,349.3046085115574
2025-08-25,07:10,07:40,3,587.5621833333324,2189.5939686083298
2025-08-25,14:30,15:00,3,352.958797301485,1656.6357841849974
2025-08-25,15:10,17:00,11,517.9776490376987,2079.8151910012766
2025-08-25,19:20,20:00,4,245.30953921973799,1653.310584578765
2025-08-25,20:10,20:40,3,596.2531845833335,4032.450046862615
2025-08-26,01:00,01:20,2,37.52666274583239,80.74825517364172
2025-08-26,07:30,07:40,1,163.61048333333198,564.3743622583286
2025-08-26,09:10,09:20,1,2.869766666666692,14.23691243333346
2025-08-26,19:50,20:00,1,4.607416666666609,31.05859574999961
2025-08-26,20:30,20:40,1,0.7680649999997513,5.358021439998265
2025-08-27,05:40,05:50,1,25.117290107240933,71.68474596606562
2025-08-27,09:00,09:30,3,179.33591666666632,892.5964875833315
2025-08-27,18:50,19:00,1,22.476291666667066,151.33287179166936
2025-08-27,19:20,19:40,2,30.94681580357087,208.65680509508553
2025-08-28,09:20,11:00,10,503.32256666666683,2310.3094811333335
2025-08-28,14:20,15:00,4,206.539708333333,998.1081030416655
2025-08-28,18:50,19:00,1,35.14812500000039,236.65232562500265
2025-08-28,19:50,20:10,2,44.02134547619005,296.8315368426906
2025-08-31,05:40,05:50,1,21.300491250000164,60.79160202750047
2025-08-31,07:20,07:40,2,555.4741000000013,2025.0428137000047
2025-08-31,20:00,20:10,1,10.048706666666362,67.89408659333128
2025-08-31,20:30,20:40,1,12.265454047619187,85.56380743619145
2025-09-02,07:30,07:40,1,173.53511666666668,598.6093849416667
2025-09-02,08:40,09:20,4,360.3976500000008,1858.9185163166703
2025-09-07,05:40,05:50,1,103.93444999999997,296.62892029999995
2025-09-08,00:00,05:30,33,1404.570338095239,3050.08403770417
2025-09-08,05:40,05:50,1,630.8869721331379,1800.5514184679755
2025-09-08,07:10,07:40,3,534.2216499999979,2024.6976751583252
2025-09-08,08:30,09:20,5,274.19823333333295,1416.9653953249979
2025-09-08,14:10,18:50,28,4312.924897777778,20514.395154871454
2025-09-08,19:10,19:20,1,282.52521650000153,1899.2757679212602
2025-09-08,19:40,20:00,2,206.8462333333332,1393.651108349999
2025-09-08,20:10,21:50,10,1946.1600083333337,11912.784069868056
2025-09-09,00:30,05:00,27,1254.0755547619056,2721.821149501985
2025-09-09,05:10,05:30,2,59.889406746031455,129.48480930615017
2025-09-09,05:40,05:50,1,631.7571,1803.0347634000002
2025-09-09,07:10,07:50,4,665.995107514687,2511.6786301868756
2025-09-09,15:00,15:10,1,37.324620039682465,123.17124613095214
2025-09-09,15:20,17:10,11,1140.192378968254,4875.388656097063
2025-09-09,17:30,17:50,2,144.68715531745988,767.774068489482
2025-09-09,18:00,18:50,5,438.88277099206215,2765.7856751014597
2025-09-09,19:30,19:40,1,2.3526166666664494,15.868399416665202
2025-09-09,20:10,21:50,10,1752.012697222222,10835.523205545833
2025-09-10,00:30,03:50,20,1210.6558856547626,2611.879812806063
2025-09-10,04:00,04:50,5,150.78892617063502,331.3607556568156
2025-09-10,05:10,05:20,1,8.508657539682645,18.88496540932563
2025-09-10,05:40,05:50,1,672.1273666666667,1918.2515044666668
2025-09-10,07:00,07:50,5,1211.4087372757954,4688.500431492867
2025-09-10,08:20,09:40,8,1417.556116666667,7377.914246700002
2025-09-10,13:50,18:10,26,1612.0939970039676,7184.623479115631
2025-09-10,18:20,18:50,3,591.7498064087298,3803.67746984477
2025-09-10,19:10,19:20,1,781.5087,5253.69223575
2025-09-10,19:40,20:00,2,671.523890279166,4524.677161865602
2025-09-10,20:10,20:40,3,1437.0697833333334,9669.063358033334
2025-09-10,20:50,21:50,6,387.0912196944447,1764.4109797651122
2025-09-11,00:30,00:40,1,44.443841666666685,94.93204580000004
2025-09-11,00:50,03:00,13,634.7989408333342,1368.9001148252103
2025-09-11,03:10,05:20,13,306.84446446428535,671.9078090734814
2025-09-11,05:40,05:50,1,670.0419166666667,1912.2996301666667
2025-09-11,07:20,07:40,2,433.4893000000002,1592.1148445166673
2025-09-11,08:20,09:20,6,788.0353527229173,4154.788934678799
2025-09-11,16:40,16:50,1,77.21175243538342,353.7456437827091
2025-09-11,17:10,17:50,4,274.98048936507996,1351.4371907007173
2025-09-11,18:20,18:50,3,177.65627808531613,1119.0573341159586
2025-09-11,19:50,20:00,1,6.0716666666666015,40.929104999999566
2025-09-11,20:10,22:00,11,1835.6392012500014,10931.502744755491
2025-09-12,03:50,04:10,2,31.726453338688714,69.49706687470903
2025-09-12,04:20,05:30,7,119.12329727797615,261.36743309757776
2025-09-12,06:40,07:40,6,702.7049116249998,2812.9114808441245
2025-09-12,20:30,20:40,1,208.0284829146853,1451.2066968128447
2025-09-12,21:00,21:50,5,122.33027141666685,558.4443139910842
2025-09-13,07:10,07:30,2,74.2706414407747,289.6685067829279
2025-09-13,20:20,21:00,4,402.94748691924747,2647.7215061463094
2025-09-14,00:30,00:50,2,72.26405555555561,154.34441069444458
2025-09-14,04:00,04:20,2,23.330050927778256,51.214976159135574
2025-09-14,04:40,04:50,1,31.401316339285742,69.42831042616078
2025-09-14,05:40,05:50,1,476.65383262778096,1360.370038319687
2025-09-14,07:30,07:40,1,229.7316833333332,792.4594416583327
2025-09-14,08:40,09:20,4,460.3949666666663,2354.247904083331
2025-09-14,14:40,14:50,1,7.00573333333341,32.842877866667024
2025-09-14,15:10,15:40,3,98.09027234126927,359.5423733052657
2025-09-14,16:40,17:30,5,262.5711381290706,1243.0772298908469
2025-09-14,17:50,18:00,1,11.841034360516119,72.89932804051749
2025-09-14,20:10,21:00,5,1066.642669680556,7027.5742612552085
2025-09-15,00:30,00:50,2,107.566161111111,229.72672340138865
2025-09-15,01:20,02:10,5,133.59720104166684,288.01291957621567
2025-09-15,02:40,02:50,1,3.1092700694445057,6.739342875520966
2025-09-15,05:40,05:50,1,30.555085140670712,87.20421299147422
2025-09-15,07:20,07:40,2,498.8717500000014,1803.5642828333384
2025-09-15,08:40,09:20,4,318.57741666666664,1650.1211158499998
2025-09-15,19:40,19:50,1,1.1717666666664854,7.893606149998779
2025-09-15,20:30,20:50,2,227.20578425595488,1569.8486707250968
2025-09-16,00:20,00:40,2,36.50571388888886,77.92955961874995
2025-09-16,01:00,01:20,2,28.493916805555614,61.357558449375134
2025-09-16,01:40,02:00,2,15.68190409722206,33.840202079409366
2025-09-16,02:30,02:50,2,39.0092993055556,84.78329878715287
2025-09-16,03:00,03:20,2,32.80542875000015,71.71719763250033
2025-09-16,03:30,04:10,4,123.71892584325337,269.99686504784097
2025-09-16,04:30,04:40,1,1.4698072222222436,3.2284315636111587
2025-09-16,05:00,05:20,2,5.090951190476176,11.18645739642854
2025-09-16,07:20,07:40,2,308.31612884920435,1083.3413040449923
2025-09-16,08:50,09:20,3,92.34890000000075,465.76763242500385
2025-09-16,14:50,15:00,1,0.33465794642870605,1.1201001466968792
2025-09-16,15:10,15:40,3,74.83711426587297,272.57584212433517
2025-09-16,19:10,19:20,1,8.238266666666618,55.38174766666634
2025-09-16,20:10,20:50,4,494.5430654146798,3371.22238795391
2025-09-16,21:00,21:10,1,1.4050874583333997,6.370666536083635
2025-09-16,21:40,21:50,1,32.6661936666668,126.8101638140005
2025-09-17,05:40,06:00,2,11.682286746032446,46.27649845651099
2025-09-17,08:30,09:40,7,924.0626855235112,4735.03191921056
2025-09-17,09:50,10:00,1,6.29416666666657,31.398450416666183
2025-09-17,20:30,20:40,1,144.0909568188506,1005.1785147683017
2025-09-18,00:30,01:00,3,38.044399999999996,81.27298363333333
2025-09-18,01:30,01:40,1,21.338977777777814,46.00683608888897
2025-09-18,02:00,02:20,2,6.27212020833349,13.497335746042005
2025-09-18,03:50,04:00,1,14.485663088989371,31.709116501797734
2025-09-18,07:10,07:30,2,497.3909629960296,1934.2790610374916
2025-09-18,08:40,09:30,5,684.2241513538687,3472.4762428104254
2025-09-18,20:20,21:00,4,140.76245375991994,947.82790141378
2025-09-18,21:30,21:50,2,67.62291098055547,295.6695901066496
2025-09-19,15:50,16:10,2,124.0808086011906,508.68460397022363
2025-09-20,07:10,07:50,4,294.55019745317657,1113.8760224650287
2025-09-20,15:40,15:50,1,12.984249999999975,50.7878938749999
2025-09-20,16:20,16:30,1,54.49001448412696,239.51085866498005
2025-09-20,20:30,20:40,1,53.99813747142417,376.691007000655
2025-09-20,20:50,21:00,1,3.6112114826388506,16.849912777992877
2025-09-21,00:20,01:00,4,75.33703118055564,161.14477682704882
2025-09-21,01:20,01:40,2,41.30501749999996,88.46346876124991
2025-09-21,02:20,02:40,2,37.95157572708281,82.64948886081447
2025-09-21,03:00,03:20,2,42.43013453402843,92.74320746758684
2025-09-21,05:40,05:50,1,44.620439880952404,127.34673542023816
2025-09-21,07:10,07:20,1,52.653318962696204,209.87612938530708
2025-09-21,21:10,21:20,1,13.564971000494388,63.55867162281646
2025-09-22,00:20,00:50,3,50.411799236111165,107.64760107750013
2025-09-22,01:10,01:30,2,14.69101979166669,31.56010659479172
2025-09-22,02:30,03:20,5,114.05822576388891,248.33367271364585
2025-09-22,03:30,03:50,2,8.953728611111046,19.506161715138745
2025-09-22,04:00,04:20,2,19.23050769841268,42.26881491946425
2025-09-22,05:10,05:30,2,45.924909445833165,101.47024418440172
2025-09-22,19:40,20:00,2,11.893077579364672,80.16679711339012
2025-09-22,20:10,20:40,3,354.45001003055125,2405.6589747380267
2025-09-22,21:10,21:50,4,146.76427094097272,660.4990113570179
2025-09-23,00:30,01:00,3,43.96778111111098,94.00647887180529
2025-09-23,02:00,02:20,2,24.74590668402784,53.357682832786594
2025-09-23,07:10,07:20,1,198.78653877976217,792.3631435761321
2025-09-23,09:30,09:50,2,48.059099999999944,227.43383494999975
2025-09-23,10:00,10:10,1,3.388966666666647,16.807580183333236
2025-09-23,20:10,20:40,3,523.5878904502006,3537.3056580613434
2025-09-23,20:50,21:10,2,68.28851988541712,316.3749117020229
2025-09-23,21:20,21:30,1,40.09206022638871,187.85134819074432
2025-09-24,01:20,01:50,3,47.00023284236147,101.29037547883652
2025-09-24,02:00,02:30,3,55.041078085417396,119.6074640463901
2025-09-24,03:00,03:20,2,16.972833712500822,37.105039165280964
2025-09-24,03:30,03:50,2,45.295798879068094,98.6644955023056
2025-09-24,04:10,05:20,7,111.56292353323379,245.07132899053673
2025-09-24,07:00,07:50,5,306.441454623016,1227.061349349629
2025-09-24,08:50,09:40,5,588.755983333333,2982.260173924998
2025-09-25,00:20,00:40,2,140.07004555555568,299.05529077541695
2025-09-25,01:10,01:30,2,34.80926229166664,74.69642920027772
2025-09-25,02:00,02:20,2,20.879011041666672,44.88717303281251
2025-09-25,03:00,03:20,2,30.381369624305783,66.40398123523174
2025-09-25,05:40,05:50,1,1.4280433730158393,4.075635786587205
2025-09-25,07:00,07:50,5,91.03689148809423,365.74483928170224
2025-09-25,18:50,19:00,1,15.371666666667238,103.49743166667052
2025-09-27,20:30,20:40,1,63.98298923660468,446.34533291455426
2025-09-27,21:10,21:50,4,156.52580370902763,728.0049705619825
2025-09-28,00:50,01:10,2,25.12743416666649,53.99561891673573
2025-09-28,01:40,02:20,4,53.21022944444451,114.50624932246542
2025-09-28,07:10,07:30,2,161.9280609226181,644.9855831284289
2025-09-28,08:40,09:50,7,942.4787528119058,4776.151728572422
2025-09-28,19:20,19:30,1,5.868333333333226,39.56136916666594
2025-09-29,00:20,00:30,1,47.82745520833339,102.08770314218762
2025-09-29,01:20,01:30,1,3.1662779166666724,6.774251602708345
2025-09-29,05:40,05:50,1,10.825113055555562,30.894872660555574
2025-09-29,06:00,06:10,1,20.394633333334014,95.52846253333652
2025-09-29,06:50,07:10,2,374.26969873015696,1554.734512245548
2025-09-29,09:20,09:50,3,165.06720000000018,787.8124772333342
2025-09-29,20:30,20:50,2,71.6544611408724,475.6886967437259
2025-09-30,00:20,00:30,1,18.94926666666663,40.447209699999924
2025-09-30,00:50,01:30,4,27.687591180555614,59.39502209138902
2025-09-30,02:20,02:30,1,12.178666666666686,26.59211866666671
2025-09-30,02:50,03:50,6,94.38651233749775,205.77493412321107
2025-09-30,04:10,04:20,1,0.17725096954368347,0.3889772526636134
2025-09-30,04:30,05:00,3,59.67084792252017,131.71012923999015
2025-09-30,06:50,07:20,3,326.97795300594896,1353.6780867405412
2025-09-30,07:30,07:40,1,18.519407043650745,63.88269459707323
2025-09-30,09:00,09:40,4,444.61274812202373,2187.3934384304207
2025-09-30,10:00,10:10,1,16.61844999999994,82.4192027749997
2025-09-30,20:00,20:10,1,31.411149999999907,212.22943497499938
2025-10-01,00:30,00:40,1,10.548056041666541,22.530647704999733
2025-10-01,05:40,05:50,1,18.622599871031753,53.148900031924626
2025-10-02,00:00,00:10,1,11.433734374999972,24.28525181249994
2025-10-02,05:40,05:50,1,30.319274920634825,86.53121062349179
2025-10-05,00:50,01:20,3,59.594951458333185,128.25837747708303
2025-10-05,02:40,03:00,2,67.4069018749999,146.49828933760395
2025-10-05,04:00,04:10,1,1.683681825396775,3.704941856785603
2025-10-05,04:40,05:00,2,19.08899917658721,42.135208238496816
2025-10-05,07:00,07:10,1,74.44145020833325,301.19010754291634
2025-10-06,07:00,07:10,1,28.759417648810768,116.36060380708837
2025-10-07,05:40,05:50,1,13.348916190476075,38.09780680761872
2025-10-07,06:50,07:10,2,600.8998152083332,2465.30345711625
2025-10-07,07:20,07:30,1,27.698859027777644,105.86503920416615
2025-10-07,08:40,09:40,6,688.1976436249988,3493.842456312702
2025-10-08,06:50,07:50,6,1087.99955247024,4418.258962954531
2025-10-08,09:00,09:20,2,90.66031666666674,459.01898223333365
2025-10-08,20:30,20:50,2,93.06281370198326,638.2642833017018
2025-10-08,21:10,21:30,2,21.966133756250088,102.92231971490979
2025-10-09,00:20,00:40,2,40.59674965277793,86.67256834177115
2025-10-09,06:50,07:50,6,461.97120273809594,1849.7967937790304
2025-10-09,08:40,09:20,4,407.8885666666662,2091.7888590083303
2025-10-09,20:10,21:50,10,1333.8617111843273,8523.861769976662
2025-10-10,20:30,21:50,8,1205.1997019989055,6476.9175553421455
2025-10-11,00:00,00:10,1,10.924163541666701,23.202923362500073
2025-10-11,20:30,21:00,3,475.3536795784769,2884.393339147788
2025-10-11,21:10,21:40,3,416.3357431737097,2042.232070850511
2025-10-12,05:40,05:50,1,3.893183492063372,11.111145686348864
2025-10-12,06:00,06:10,1,20.347654365080075,95.30841304603507
2025-10-12,06:40,07:00,2,867.3777886309529,3638.2488321251803
2025-10-12,20:30,20:40,1,107.45784922093515,749.6259561652436
2025-10-13,00:40,00:50,1,8.875504791666572,18.953640482603962
2025-10-13,01:20,01:30,1,31.623813611111018,67.65914922097203
2025-10-13,01:50,02:10,2,18.52303097222216,39.873648005624865
2025-10-13,05:40,05:50,1,12.96360452380975,36.99812731095302
2025-10-13,06:40,07:00,2,714.4132906547602,2988.6602802583857
2025-10-13,07:40,07:50,1,28.120107059225575,120.91646035466997
2025-10-13,09:00,09:30,3,260.09403333333364,1302.8120949916681
2025-10-14,00:20,00:30,1,0.7976902083333925,1.7026697496876264
2025-10-14,02:00,02:20,2,44.462503471526134,96.03198642045028
2025-10-14,06:40,07:50,7,1046.3617921627,4334.218399161084
2025-10-14,08:40,09:40,6,786.158949999999,3963.6771791583283
2025-10-14,15:40,16:50,7,159.1290845679574,665.8254617307898
2025-10-14,20:30,20:40,1,118.64554744216252,827.6713389565258
2025-10-15,00:30,00:50,2,69.50678194444458,148.4476388809378
2025-10-15,01:10,01:30,2,40.256947847222136,86.58508283440955
2025-10-15,01:40,02:00,2,35.66673250000008,76.88525904381962
2025-10-15,02:20,02:30,1,12.457384722222287,27.200699540972362
2025-10-15,02:50,03:00,1,1.430394586804482,3.1161146073535635
2025-10-15,06:40,07:00,2,621.104736835319,2612.7551027527743
2025-10-15,07:30,07:50,2,23.49230487509959,95.06435647761566
2025-10-15,08:40,09:30,5,583.3341000000003,2962.6250332166683
2025-10-15,14:50,15:00,1,59.347096547619,198.63473214488081
2025-10-16,00:20,00:30,1,2.778339166666683,5.930364951250035
2025-10-16,00:50,01:10,2,17.739900763889068,38.06613256420177
2025-10-16,01:40,01:50,1,12.465799444444315,27.00715449638861
2025-10-16,02:20,02:50,3,65.17591347222242,141.8263638455907
2025-10-16,05:10,05:20,1,13.594434870041205,30.172848194056456
2025-10-16,06:40,07:00,2,544.375206954365,2295.9588671972324
2025-10-16,07:20,07:30,1,17.351040277777656,66.3156759416662
2025-10-16,07:40,07:50,1,182.37207745872962,784.1999330725373
2025-10-16,08:50,09:40,5,601.2895999999996,3048.276745133331
2025-10-16,14:40,15:00,2,265.8294579464269,1042.9311704966885
2025-10-16,15:10,16:30,8,631.3289249206349,2410.5287775708084
2025-10-16,16:40,17:00,2,46.23369554563476,213.2712047769536
2025-10-16,20:30,20:40,1,139.4895568165664,973.0791483523672
2025-10-19,00:20,00:40,2,32.36691715277789,69.0919112360419
2025-10-19,00:50,01:30,4,125.630983333333,269.8025263263882
2025-10-19,03:50,04:00,1,14.186923433335595,31.05517539557162
2025-10-19,04:20,04:40,2,30.975033581944988,67.69054559570476
2025-10-19,05:40,05:50,1,17.26976819444451,49.28791842694463
2025-10-19,06:40,07:00,2,653.9983512202364,2753.049711381689
2025-10-19,07:20,07:40,2,61.382107212301435,220.2086985927226
2025-10-19,08:50,09:40,5,404.3681776160712,2015.3587523929152
2025-10-19,15:20,16:00,4,271.77881240138936,1033.7834391903612
2025-10-19,20:30,21:00,3,174.74524155922234,1153.1425770796352
2025-10-20,01:00,01:20,2,59.94344763888887,129.09678092031245
2025-10-20,03:50,04:00,1,18.740733895833138,41.02346649797874
2025-10-20,06:40,07:00,2,715.6713221329356,3019.344703627943
2025-10-20,07:20,07:30,1,21.351883928571397,81.60690037499988
2025-10-20,07:40,07:50,1,39.84505764017814,171.333747852766
2025-10-20,08:50,10:10,8,1219.7466333333327,6013.570970641663
2025-10-21,00:40,00:50,1,3.710736319444436,7.924277410173593
2025-10-21,05:40,05:50,1,39.099618194444474,111.59031032694453
2025-10-21,06:40,07:00,2,193.43779222222133,814.4116333303534
2025-10-21,07:40,07:50,1,264.0681442757917,1135.4930203859044
2025-10-21,09:10,09:50,4,643.1012666666662,3118.3496616999983
2025-10-21,10:00,10:10,1,22.921299999999974,113.67818734999987
2025-10-22,01:20,01:50,3,73.15875541666651,157.82196957885384
2025-10-22,02:10,02:20,1,20.80208208333329,44.97410146416657
2025-10-22,05:40,05:50,1,3.337721746031775,9.525857863174688
2025-10-22,07:10,07:30,2,67.1645108035716,259.950421609584
2025-10-22,07:40,07:50,1,108.41553699850994,466.18680909359273
2025-10-22,09:10,10:20,7,1234.8401666666673,6000.723105341669
2025-10-22,20:30,21:00,3,122.70151549603554,818.1072616907609
2025-10-23,06:40,06:50,1,24.599138759920834,103.83296470562584
2025-10-24,20:40,21:20,4,335.1396241768836,1899.9304208743658
2025-10-25,20:40,20:50,1,95.87159569087237,586.0630644583027
2025-10-25,21:00,21:20,2,95.34701402986113,440.0379908804529
2025-10-25,21:30,21:40,1,68.05858896825305,335.90316585281295
2025-10-26,00:40,00:50,1,10.138221249999901,21.650171479374787
2025-10-26,01:20,02:30,7,77.9995915972222,168.50172618166667
2025-10-26,02:50,03:00,1,0.617337013888914,1.344868684756999
2025-10-26,03:20,03:30,1,20.983941180555462,45.70302389124979
2025-10-26,06:30,06:40,1,5.754473551587466,24.747113508601895
2025-10-26,07:40,07:50,1,192.9383134023853,829.6347476302567
2025-10-26,09:20,09:50,3,97.11831666666674,461.4467982250003
2025-10-27,00:20,00:40,2,55.889910069444454,119.29781053447918
2025-10-27,01:20,02:00,4,52.200064583333415,112.48363833069462
2025-10-27,06:00,06:10,1,19.74493333333396,92.48526773333627
2025-10-27,06:50,07:00,1,1.541043244047728,6.421527197946882
2025-10-27,07:40,07:50,1,98.91863467837379,425.35012911700727
2025-10-27,09:10,09:40,3,177.79638333333332,874.0086673
2025-10-27,20:30,20:40,1,104.62362968739797,729.8544406992883
2025-10-28,00:20,00:30,1,20.065732569444435,42.83030616947915
2025-10-28,01:00,01:30,3,70.29557937499965,150.97235721433952
2025-10-28,02:40,03:00,2,18.138551736111026,39.45555310322898
2025-10-28,03:10,03:30,2,19.718810972222286,43.000047987604304
2025-10-28,03:50,04:00,1,21.331037500000093,46.693641087500204
2025-10-28,07:00,07:20,2,19.10240155753893,76.91248275180251
2025-10-28,08:50,09:40,5,791.3160326584307,3960.9746723540034
2025-10-28,09:50,10:00,1,0.3483333333333576,1.7376608333334544
2025-10-29,00:20,00:30,1,11.93239923611111,25.469706169479164
2025-10-29,06:50,07:00,1,20.92484333333323,87.19382216999956
2025-10-29,09:00,10:30,9,1585.420208648811,7767.419898013076
2025-10-29,13:40,15:00,8,659.9755686923626,3159.3741648289674
2025-10-29,15:10,15:20,1,13.597144236110807,49.06529497600585
2025-10-29,21:00,21:30,3,38.580413859127546,178.31180517301345
2025-10-30,00:40,01:20,4,108.72166006944406,233.23310541427003
2025-10-30,06:00,06:10,1,3.6418333333339206,17.058347333336084
2025-10-30,07:00,07:20,2,5.778085099206351,23.238148028055562
2025-10-30,09:30,09:40,1,45.70584999999983,215.3202593499992
2025-10-31,15:20,15:40,2,33.9759331845238,125.2257144727678
2025-10-31,16:00,16:10,1,6.77592784722242,28.021849612188312
2025-11-02,00:30,01:10,4,9.337810624999975,19.962512778645777
2025-11-02,02:00,02:20,2,21.923643541666706,47.22375981958342
2025-11-02,02:40,03:10,3,67.22185749999994,146.47945024499987
2025-11-02,05:00,05:20,2,27.73326415724179,61.25331330763656
2025-11-02,05:40,05:50,1,13.85563388888886,39.54397911888881
2025-11-02,06:30,07:30,6,459.6116435714287,1964.3909585908339
2025-11-02,07:40,07:50,1,254.96347778224117,1096.342954463637
2025-11-02,09:30,09:50,2,289.8315000000001,1377.6457273250005
2025-11-02,20:30,21:00,3,185.76898362202598,1285.2163963431562
2025-11-03,00:30,01:10,4,35.60138694444436,76.26030010972204
2025-11-03,01:30,01:40,1,5.953949791666673,12.83671575083335
2025-11-03,02:10,02:30,2,20.945655277777632,45.638382513089965
2025-11-03,02:40,03:00,2,61.109989999999925,132.96205326416649
2025-11-03,03:20,03:30,1,17.481173055555587,38.073994915000064
2025-11-03,05:00,05:20,2,71.45401318452332,157.77445067767255
2025-11-03,06:30,07:00,3,83.54846030158944,356.01214832609253
