date,plan_fee_yuan,emergency_fee_yuan,emergency_kwh,adjustment_abs_kwh,increase_fee_yuan,refund_yuan,decrease_penalty_yuan,base_plan_fee_yuan,final_contract_fee_yuan,bill_identity_error_yuan,total_fee_yuan,start_soc_kwh,end_soc_kwh,unused_kwh,conversion_loss_kwh
2025-02-11,53548.34301122594,5.0733453882401134e-11,1.3431478151915144e-11,6404.673036918556,229.92757044303377,-4818.666519962382,2409.333259981191,55727.748700764096,51062.36722776374,0.0,53548.34301122599,2026.4888118913452,1973.808168425923,2117.1814668659285,4207.562423782669
2025-02-12,53324.001342195545,6.09062712347841e-11,1.5654727514302635e-11,6018.621238567031,0.0,-4686.173763534086,2343.086881767043,55667.088223962586,50980.914460428496,7.275957614183426e-12,53324.0013421956,1973.808168425923,1618.7198563414424,2233.556291803864,4379.501588804147
2025-02-13,48893.118723625426,1409.6179337957833,329.6197594722334,5567.926129534394,1413.40626825155,-2810.397904037534,1405.198952018767,48884.91140739265,47016.78434885615,-7.275957614183426e-12,50302.73665742121,1618.7198563414424,1461.3293022713785,1073.27175687629,4312.785409917924
2025-02-14,18978.215950437905,3.563692407837493e-11,9.85256320973349e-12,587.0432018201338,720.5620101041432,0.0,0.0,18257.653940333763,18738.028613736526,0.0,18978.21595043794,1461.3293022713785,1360.3970576630845,2480.738503710917,3660.193436463204
2025-02-15,18772.471759474527,1214.7736129295467,293.1206117703265,1191.7809162516594,372.3077139127825,-662.612334507179,331.3061672535895,18731.470212815337,18317.063020916677,0.0,19987.245372404075,1360.3970576630845,1200.0,2732.1270320644862,3641.423684090007
2025-02-16,52337.47525487644,2032.2696372963148,430.8006633122525,7208.224648471706,936.0138876214394,-4580.986814149125,2290.4934070745626,53691.954774329555,49734.97721859472,7.275957614183426e-12,54369.744892172755,1200.0,1328.5819417175926,75.90097361113288,4282.052837527495
2025-02-17,49822.78166652967,1276.0890472455417,203.29108968267565,9058.257798879104,204.78051413057824,-5590.376480948691,2795.1882404743455,52413.189392873435,46959.33325467847,-7.275957614183426e-12,51098.87071377521,1328.5819417175926,1240.9483225000001,1060.7477384602375,4152.454475920287
2025-02-18,48341.94023263059,437.1808736302332,118.3053860560326,1349.0564789477535,1680.0730612507164,-72.68430647666653,36.34215323833327,46698.209324618205,47745.57372564202,0.0,48779.12110626083,1240.9483225000001,1430.28400402492,175.6349538638159,4122.770671628205
2025-02-19,47626.95450576469,4371.958542881079,1142.4629978564008,1158.2474379376122,602.3386822662985,-203.13875464999992,101.56937732499996,47126.185200823384,47324.60556768425,1.4551915228366852e-11,51998.91304864577,1430.28400402492,1200.0,215.64828888890463,4427.065503742877
2025-02-20,49113.77559230343,277.008012800062,59.13920000001455,4884.737865235436,1230.3761776923334,-2500.4954466890754,1250.2477233445377,49133.64713795563,47453.40247639478,0.0,49390.78360510349,1200.0,1425.2449505233017,1612.9944230967224,4404.717910188975
2025-02-21,17846.587990337517,316.80601291670047,146.82443333334223,298.9014478338914,315.26178353228073,-8.996559739794128,4.498279869897064,17535.82448667513,17737.002449290194,0.0,18163.394003254216,1425.2449505233017,1373.0012971136257,5530.819515946514,3426.606318062284
2025-02-22,18571.217148985248,689.1757000090668,250.26975833334404,666.724695232165,488.05725307159656,-202.56554824109355,101.28277412054678,18184.442670034197,18307.248623840835,0.0,19260.392848994314,1373.0012971136257,1753.302642314813,3426.472448439652,3334.918631109461
2025-02-23,48284.03999667008,1854.0062117506918,402.71228844445955,3910.378750769226,1086.911020952459,-1964.269263653126,982.134631826563,48179.263607544184,46939.6016911927,-7.275957614183426e-12,50138.04620842077,1753.302642314813,1333.9751095618085,946.5536584876693,4383.193513119774
2025-02-24,46167.63755260067,203.56080622229774,45.16436805557546,2207.4062826128447,286.4874439504656,-1472.707331958643,736.3536659793215,46617.50377462952,45335.78807197119,0.0,46371.19835882296,1333.9751095618085,1535.6267419503117,768.0708004134251,4190.4199776772875
2025-02-25,45924.85939239791,387.9324963041462,140.76293667064624,6783.484022348188,277.9881615872093,-4234.9183796025445,2117.4591898012723,47764.33042061198,43714.737482067576,-7.275957614183426e-12,46312.79188870206,1535.6267419503117,1223.153775,1646.80252042183,4179.862015418209
2025-02-26,46724.40492911479,133.7649443602243,27.55611753793347,3540.8053523664807,3091.606356762293,-65.0261364538887,32.51306822694435,43665.31164057944,45661.35640863376,-7.275957614183426e-12,46858.16987347502,1223.153775,1919.9150698061212,514.5883174647527,4381.734443569072
2025-02-27,44412.929449512165,3661.8630984338433,853.7708079166858,1725.8401234496541,735.0870078965759,-599.3398389427742,299.6699194713871,43977.51236108698,43868.230527408596,-7.275957614183426e-12,48074.79254794601,1919.9150698061212,1674.2361356481479,738.7193625000218,4422.588722653745
2025-02-28,17204.576625874608,259.6175582776172,58.889404586519774,456.4355179501854,109.50322941691232,-318.55133230026274,159.27566615013137,17254.349062607827,17008.799883252173,0.0,17464.194184152224,1674.2361356481479,1569.2321848456786,6560.001155555565,3348.1232172954406
2025-03-01,18167.603921387083,250.32418700797194,112.90510783541575,1373.4925411181557,0.0,-925.7581257225632,462.8790628612816,18630.482984248367,17704.724858525802,0.0,18417.928108395055,1569.2321848456786,1479.0136751234559,7436.274727349119,3498.0830135933124
2025-03-02,51547.2005331117,141.68636142059722,32.465521778818385,5769.479885307272,2791.725530668993,-2736.665871675939,1368.3329358379694,50123.80793828068,49248.292420384074,-7.275957614183426e-12,51688.8868945323,1479.0136751234559,1486.3070920833331,2922.29164428311,4329.9038401124835
2025-03-03,50582.65151811969,78.95355492889395,36.44290557528871,6737.627913009033,1161.2995954403686,-3715.2668994503447,1857.6334497251723,51278.985372404495,48337.918203247726,0.0,50661.60507304858,1486.3070920833331,1437.0771145061717,1493.0324391352556,4340.665289444104
2025-03-04,47222.86561906355,897.4973238207485,287.183491069467,3442.751582865349,2201.7269058500924,-1289.6135761008793,644.8067880504396,45665.9455012639,45844.149862396414,0.0,48120.3629428843,1437.0771145061717,1514.6119868518506,553.1648829561193,4030.6655306656385
2025-03-05,46371.81377184844,2258.3846074285093,485.5092181116562,6699.993193965043,675.7147347817174,-4225.748437115819,2112.8742185579094,47808.97325562464,44033.7013083633,-7.275957614183426e-12,48630.19837927695,1514.6119868518506,1444.3447461265434,2213.837380602443,3994.0976821927316
2025-03-06,44380.633703686355,6.572353714040524e-11,1.800634641391241e-11,1296.3218671940883,295.8448520336076,-833.022802743598,416.511401371799,44501.30025302454,43865.50735163668,7.275957614183426e-12,44380.63370368642,1444.3447461265434,1537.99209464275,898.1767072390494,4278.315692779577
2025-03-07,17306.36509082096,24.512329725040416,11.41725277778791,1439.682600046658,184.083958058072,-1095.486472344754,547.743236172377,17670.024368935265,16697.260535295893,0.0,17330.877420546,1537.99209464275,1709.8473371296282,8020.789481790132,3023.403479775292
2025-03-08,15996.586945250767,2120.3511293878505,699.249510191537,424.9458922777723,293.55731408498355,-141.03652690939703,70.51826345469851,15773.547894620482,15828.21624376774,0.0,18116.938074638616,1709.8473371296282,1789.0000332939167,8746.107483333344,2857.40090513973
2025-03-09,44321.84783736958,1444.7304979174755,474.45554970834786,8992.742318825662,2255.213623058254,-4198.231407552637,2099.1157037763187,44165.74991808765,41470.99425924053,-1.4551915228366852e-11,45766.57833528706,1789.0000332939167,1691.2402283796298,689.9513695677631,4190.901863666673
2025-03-10,43813.3522284524,5921.559367586817,1448.581717926145,1807.4717567839575,1429.381938802033,-90.04612380712881,45.023061903564404,42428.99335155393,43291.868520281496,-7.275957614183426e-12,49734.911596039216,1691.2402283796298,1513.9540050197522,717.8263504991853,4153.034900978191
2025-03-11,44229.42772737013,4207.542047577835,929.140791666684,9510.182097396473,6693.544268056032,-1247.8839297127597,623.9419648563799,38159.82542417048,41374.304339828406,0.0,48436.96977494797,1513.9540050197522,1713.5810127633954,849.3670221891438,4261.021516860712
2025-03-12,43830.721552448784,8.854071842367971e-11,2.2749691019896545e-11,9248.365434689998,1391.8501079660844,-5635.814050289929,2817.9070251449643,45256.77846962766,40548.864491315115,7.275957614183426e-12,43830.72155244887,1713.5810127633954,1234.4719756944473,233.24359346710125,4053.500366142972
2025-03-13,45561.633455656854,832.4679998016657,136.73444530693746,1558.8319014439066,710.0655742644577,-524.0073489226254,262.0036744613127,45113.57155585371,45062.941256440725,0.0,46394.10145545852,1234.4719756944473,1390.2570656327177,1803.122405557256,3842.9429228607705
2025-03-14,16525.858468838574,2.7752163234140428e-11,8.11423150892665e-12,882.5446176819253,843.1073202044971,-165.41247720730792,82.70623860365396,15765.457387237733,16162.116456833424,-3.637978807091713e-12,16525.858468838604,1390.2570656327177,1564.266210003283,12039.749566378952,2975.878396521238
2025-03-15,16390.360764910758,882.5435108492176,203.64926515278893,1003.012131231508,976.7625572238577,-217.74042402812063,108.87021201406031,15522.468419700961,15955.90303382208,0.0,17272.904275759975,1564.266210003283,1200.0,7722.161924262702,2966.8916273978
2025-03-16,44449.227895507116,166.02029438616879,74.61811527779365,5283.058118060033,1883.2570380439652,-1945.1099877506788,972.5549938753394,43538.52585133849,42848.92055561712,0.0,44615.24818989328,1200.0,1712.8004216358029,2313.445175419428,3979.513494368469
2025-03-17,40030.91845493365,34.922455434316994,16.111859485247983,6726.21669401375,1801.8769808454567,-2595.51047067943,1297.755235339715,39526.7967094279,38132.537559312106,7.275957614183426e-12,40065.840910367966,1712.8004216358029,1846.8324283333313,551.6526524511584,4048.362711088491
2025-03-18,43338.601784561404,5.4907795199454766e-11,1.3389012121223232e-11,8801.916033219564,599.9500912336542,-5394.435353894935,2697.2176769474677,45435.86937027522,40441.40074386939,0.0,43338.60178456146,1846.8324283333313,1278.9607440501686,1198.9318336729034,3988.4625288850257
2025-03-19,42838.31471809237,4.364371175569204e-11,1.2032375096282522e-11,8194.290027062187,5048.634876515585,-1704.7166363412293,852.3583181706147,38642.038159747404,40303.0781077499,-7.275957614183426e-12,42838.31471809241,1278.9607440501686,2008.9844224195965,1670.2323349442418,3911.0867786475787
2025-03-20,43308.35223015651,647.0421208233423,144.055534750017,8433.6071733196,1594.8537537985644,-4406.854356759348,2203.427178379674,43916.92565473763,40573.30713384399,-7.275957614183426e-12,43955.394350979856,2008.9844224195965,1577.4505373665697,99.25684722224233,3902.0439767466787
2025-03-21,14995.600987384125,785.9102703072493,250.80932255436122,512.2775996208906,276.6720048196163,-283.2634658008886,141.6317329004443,14860.560715464951,14761.745252877141,0.0,15781.511257691374,1577.4505373665697,1200.0,14623.125591607117,2933.373319258545
2025-03-22,16335.785968528746,3.591636965616374e-11,9.227951736079376e-12,764.3328073010808,51.69047855381397,-614.4249680203682,307.2124840101841,16591.307973985116,16011.343325000624,0.0,16335.785968528782,1200.0,1777.2145937351809,11866.374109162805,2836.3666395688297
2025-03-23,42072.73071717492,1657.18000556792,296.29374350001854,7961.32024313794,139.76021040861468,-5144.3144894197085,2572.1572447098542,44505.12775147616,39453.9867356622,-7.275957614183426e-12,43729.91072274284,1777.2145937351809,1418.0594355566534,2963.9288232202944,3712.36857250297
2025-03-24,40768.17312396818,113.57565717087843,53.14283472223633,5526.098320989908,496.7334751054583,-3055.732047572124,1527.866023786062,41799.305672648785,39074.72927514696,7.275957614183426e-12,40881.74878113906,1418.0594355566534,1200.0,2071.372143055573,3909.8846624871917
