date,interval,timestamp,purchase_kwh,adjusted_purchase_kwh,load_kwh,pv_kwh,price_yuan_per_kwh,charge_kwh,discharge_kwh,emergency_kwh,unused_kwh,soc_start_kwh,soc_end_kwh
2025-02-11,101,2025-02-11 16:50:00,967.7809666666668,914.0687166666667,1002.4833333333332,92.91250000000001,0.9264,0.0,0.0,0.0,4.497883333333448,10800.0,10800.0
2025-02-11,102,2025-02-11 17:00:00,970.2278611111109,970.2278611111109,1009.4268833333334,48.293416666666666,0.9462,0.0,0.0,0.0,9.094394444444106,10800.0,10800.0
2025-02-11,103,2025-02-11 17:10:00,991.7749,991.7749,1015.2558166666666,14.330466666666666,0.9742,0.0,9.150449999999546,4.3165471197426086e-13,0.0,10800.0,10789.832833333334
2025-02-11,104,2025-02-11 17:20:00,1022.8337055833326,1022.8337055833326,1018.9183333333334,0.0,0.9862,3.91537225000017,0.0,9.472422846101836e-13,0.0,10789.832833333334,10793.356668358334
2025-02-11,105,2025-02-11 17:30:00,1058.6483416666667,1058.6483416666667,1017.9656666666666,0.0,0.976,7.381479601851121,0.0,0.0,33.30119539814901,10793.356668358334,10800.0
2025-02-11,106,2025-02-11 17:40:00,919.2074888888889,921.7933527777776,893.0101166666667,0.41795,1.0742,0.0,0.0,0.0,29.20118611111093,10800.0,10800.0
2025-02-11,107,2025-02-11 17:50:00,708.7574999999999,708.7574999999999,713.465,0.0,1.2313,0.0,4.7075000000002545,0.0,1.5898393712632242e-13,10800.0,10794.769444444444
2025-02-11,108,2025-02-11 18:00:00,683.5780000000001,679.6308083333334,687.8893166666667,0.0,1.2561,0.0,8.258508333332975,2.504663143554353e-13,0.0,10794.769444444444,10785.593324074074
2025-02-11,109,2025-02-11 18:10:00,700.9771776406038,704.0115666666666,712.7812166666666,0.03,1.2447,0.0,8.739649999999893,2.042810365310288e-13,0.0,10785.593324074074,10775.882601851852
2025-02-11,110,2025-02-11 18:20:00,681.925,688.2983333333335,714.0583333333334,0.0,1.2545,0.0,25.760000000000037,0.0,1.5987211554602254e-13,10775.882601851852,10747.26037962963
2025-02-11,111,2025-02-11 18:30:00,697.8729083333335,687.0002718906043,718.823,0.0,1.2522,0.0,31.822728109395758,0.0,4.618527782440651e-14,10747.26037962963,10711.901792841412
2025-02-11,112,2025-02-11 18:40:00,402.43252510939425,402.43252510939425,720.1869833333334,0.00215,1.2881,0.0,317.752308223939,1.7053025658242404e-13,0.0,10711.901792841412,10358.843672592591
2025-02-11,113,2025-02-11 18:50:00,0.0,0.0,715.3866666666667,0.0,1.3466,0.0,715.3866666666667,0.0,0.0,10358.843672592591,9563.969598518517
2025-02-11,114,2025-02-11 19:00:00,0.0,0.0,713.8159666666667,0.0,1.3523,0.0,713.815966666667,0.0,3.410605131648481e-13,9563.969598518517,8770.840746666665
2025-02-11,115,2025-02-11 19:10:00,0.0,0.0,718.1241833333333,0.0,1.3445,0.0,718.1241833333332,1.1368683772161603e-13,0.0,8770.840746666665,7972.924987407406
2025-02-11,116,2025-02-11 19:20:00,0.0,0.0,727.8083333333334,0.0,1.3483,0.0,727.8083333333335,0.0,1.1368683772161603e-13,7972.924987407406,7164.24906148148
2025-02-11,117,2025-02-11 19:30:00,0.0,0.0,738.1401333333333,0.0,1.349,0.0,738.1401333333333,0.0,0.0,7164.24906148148,6344.093357777776
2025-02-11,118,2025-02-11 19:40:00,0.0,0.0,733.7376833333333,0.0,1.3473,0.0,733.7376833333333,0.0,0.0,6344.093357777776,5528.829265185183
2025-02-11,119,2025-02-11 19:50:00,0.0,0.0,719.1216666666666,0.0,1.3482,0.0,719.1216666666663,2.2737367544323206e-13,0.0,5528.829265185183,4729.80519111111
2025-02-11,120,2025-02-11 20:00:00,0.0,0.0,716.5900166666667,0.0,1.3513,0.0,716.5900166666669,0.0,2.2737367544323206e-13,4729.80519111111,3933.59406148148
2025-02-11,121,2025-02-11 20:10:00,0.0,0.0,728.6311000000001,0.0,1.34,0.0,728.6311000000001,0.0,0.0,3933.59406148148,3124.003950370369
2025-02-11,122,2025-02-11 20:20:00,0.0,0.0,736.3216666666667,0.0,1.3489,0.0,736.3216666666669,0.0,2.2737367544323206e-13,3124.003950370369,2305.8687651851833
2025-02-11,123,2025-02-11 20:30:00,0.0,0.0,720.98815,0.0,1.3952,0.0,720.98815,0.0,0.0,2305.8687651851833,1504.7708207407388
2025-02-11,124,2025-02-11 20:40:00,715.9280500000001,715.9280500000001,726.6821166666667,0.0,1.2226,0.0,10.754066666666631,0.0,0.0,1504.7708207407388,1492.821857777776
2025-02-11,125,2025-02-11 20:50:00,710.4366666666667,714.2508333333334,742.3483333333334,0.0,0.9332,0.0,28.097499999999993,0.0,2.4868995751603507e-14,1492.821857777776,1461.6024133333315
2025-02-11,126,2025-02-11 21:00:00,711.8187333333334,711.8187333333334,716.4616333333333,0.0,0.9068,0.0,4.642899999999918,2.220446049250313e-14,0.0,1461.6024133333315,1456.4436355555538
2025-02-11,127,2025-02-11 21:10:00,719.0191916666666,719.0191916666666,715.7357000000001,0.0,0.9371,3.2834916666666283,0.0,5.062616992290714e-14,0.0,1456.4436355555538,1459.3987780555537
2025-02-11,128,2025-02-11 21:20:00,728.713584583333,728.713584583333,751.9899999999999,0.0,0.9371,0.0,23.276415416666897,0.0,4.618527782440651e-14,1459.3987780555537,1433.5360942592572
2025-02-11,129,2025-02-11 21:30:00,734.6381499999999,734.6381499999999,752.0007666666667,0.0,0.9871,0.0,17.362616666666874,0.0,9.237055564881302e-14,1433.5360942592572,1414.2442979629607
2025-02-11,130,2025-02-11 21:40:00,664.3888828208333,664.3888828208333,649.4191500000001,0.0,0.7764,14.969732820833189,0.0,0.0,1.2434497875801753e-14,1414.2442979629607,1427.7170575017105
2025-02-11,131,2025-02-11 21:50:00,581.5317674984582,581.5317674984582,519.6266666666667,0.0,0.4209,61.905100831791565,0.0,4.973799150320701e-14,0.0,1427.7170575017105,1483.431648250323
2025-02-11,132,2025-02-11 22:00:00,716.4081575015416,716.4081575015416,516.4438166666666,0.0,0.3859,199.96434083487503,0.0,5.684341886080802e-14,0.0,1483.431648250323,1663.3995550017105
2025-02-11,133,2025-02-11 22:10:00,564.8538500000001,590.2291916666667,554.26675,0.0,0.4368,35.96244166666666,0.0,0.0,1.4210854715202004e-14,1663.3995550017105,1695.7657525017105
2025-02-11,134,2025-02-11 22:20:00,545.2324999999998,545.2324999999998,557.0933333333334,0.0,0.4198,0.0,11.86083333333345,6.750155989720952e-14,0.0,1695.7657525017105,1682.5870487980067
2025-02-11,135,2025-02-11 22:30:00,574.4364583333333,586.2618416666667,532.8444833333333,0.0,0.4186,53.41735833333334,0.0,0.0,2.842170943040401e-14,1682.5870487980067,1730.6626712980067
2025-02-11,136,2025-02-11 22:40:00,580.7974416666666,582.9189333333334,537.9361333333333,0.0,0.4241,44.982800000000225,0.0,1.1368683772161603e-13,0.0,1730.6626712980067,1771.1471912980069
2025-02-11,137,2025-02-11 22:50:00,553.0716666666667,561.9269191651248,566.135,0.0,0.4237,0.0,4.208080834875273,0.0,6.838973831690964e-14,1771.1471912980069,1766.4715459259232
2025-02-11,138,2025-02-11 23:00:00,565.90985,588.0316583333333,560.1618833333333,0.0,0.4248,27.869774999999965,0.0,0.0,3.907985046680551e-14,1766.4715459259232,1791.5543434259232
2025-02-11,139,2025-02-11 23:10:00,566.7316750000001,602.3042166666668,553.0332500000001,0.0,0.424,49.27096666666658,0.0,0.0,1.2789769243681803e-13,1791.5543434259232,1835.8982134259231
