date,total_cost_yuan_new,total_cost_yuan_baseline,saving_yuan
2025-12-08,63840.16107122535,65508.47676034913,1668.315689123774
2025-12-09,65690.40142373124,64538.02380659236,-1152.3776171388745
2025-12-10,64310.02497114067,66682.34975016197,2372.324779021299
2025-12-11,67396.20954454213,62691.41149933699,-4704.7980452051415
2025-12-12,28446.020882809913,37936.614002801165,9490.593119991252
2025-12-13,28954.05526749265,28466.44097629348,-487.6142911991701
2025-12-14,65313.45342157191,62972.356925889886,-2341.0964956820244
2025-12-15,65166.93846280901,66372.63531103899,1205.696848229978
2025-12-16,65890.1283527793,63763.45682147527,-2126.671531304026
2025-12-17,65102.48055779431,63332.57831615733,-1769.9022416369844
2025-12-18,64786.48224178235,66259.87737965785,1473.3951378754937
2025-12-19,28778.034872350003,35870.7073620749,7092.672489724897
2025-12-20,28792.93793314788,27882.58636649505,-910.3515666528328
2025-12-21,65174.52800014043,66106.80354821986,932.2755480794294
2025-12-22,64924.669760575045,68297.81357274916,3373.1438121741157
2025-12-23,65525.344695131906,61378.772115587846,-4146.572579544059
2025-12-24,64748.01555070118,67475.04364750216,2727.0280968009756
2025-12-25,64722.415512125765,65386.15666966634,663.7411575405786
2025-12-26,28620.581158006902,32917.03454061423,4296.4533826073275
2025-12-27,28481.773682510706,28104.923503657657,-376.8501788530484
2025-12-28,65025.029721905485,63325.11095074293,-1699.9187711625564
2025-12-29,64827.03983279091,65154.89451812004,327.85468532912637
2025-12-30,63916.8166667962,65605.60718443047,1688.7905176342683
2025-12-31,64503.901210557415,70459.66896168617,5955.767751128755
