date,evaluation,start_soc_kwh,end_soc_kwh,solver_status,planner_fallback,solver_gap,solver_objective,terminal_penalty_yuan,solve_seconds,purchase_kwh,charge_kwh,discharge_kwh,emergency_kwh,unused_kwh,plan_cost_yuan,emergency_cost_yuan,dispatch_fallback,total_cost_yuan
2025-06-27,True,1200.0,1200.0,Optimal,False,0.0,19723.45180880926,1980.2666666666667,0.03570779999427032,31937.373705349793,12003.7491537037,9723.036814500001,1316.2877021666668,11201.303201646095,17743.185142142593,6217.669521753332,0,23960.854663895923
2025-06-28,True,1200.0,1200.0,Optimal,False,0.0,19862.561821946667,1980.2666666666667,0.04314090000116266,32406.223203703703,12297.219941152262,9960.748152333335,1263.665580999998,9556.490879218109,17882.29515528,5087.013408387157,0,22969.308563667157
2025-06-29,True,1200.0,1200.0,Optimal,False,1.5703155345318182e-16,46334.36691023194,1980.2666666666667,0.040040400010184385,72008.44996255144,19836.606500411523,16067.651265333334,2387.078551333332,1358.8047454732546,44354.10024356527,12742.927895007,0,57097.02813857227
2025-06-30,True,1200.0,1200.0,Optimal,False,0.0,47178.39396378467,1980.2666666666667,0.036680000004707836,73865.34452942386,21802.321886008227,17659.880727666663,1875.5577723333374,1720.7771600823066,45198.127297118,7506.9632205438575,0,52705.090517661854
2025-07-01,True,1200.0,1200.0,Optimal,False,0.0,48223.40698790383,1980.2666666666667,0.04355740000028163,75163.62141419754,19472.95426440329,15773.092954166665,8793.913214969134,1391.129285596708,46243.140321237166,35164.623195543034,0,81407.7635167802
2025-07-02,True,1200.0,1200.0,Optimal,False,0.0,43297.792892779136,1980.2666666666667,0.042342200002167374,67542.27196193415,17873.83957057613,14477.810052166664,10019.654097833334,1261.1301746913591,41317.526226112466,40285.450213478834,0,81602.9764395913
2025-07-03,True,1200.0,1200.0,Optimal,False,0.0,40654.38312696879,1980.2666666666667,0.06823469999653753,61982.534965020575,11728.423381687238,9500.022939166662,20006.284410833337,0.0,38674.11646030212,95095.15590904128,0,133769.27236934338
2025-07-04,True,1200.0,1200.0,Optimal,False,0.0,18670.445235579755,1980.2666666666667,0.04292969999369234,30241.518906995883,10133.387133539092,8208.043578166664,12168.743821833337,11604.051706790127,16690.178568913085,49109.44254404561,0,65799.6211129587
2025-07-05,True,1200.0,1200.0,Optimal,False,0.0,18493.413817561046,1980.2666666666667,0.04444700000749435,30518.190895267486,9770.98144526749,7914.494970666666,12731.79176266667,12603.416216666667,16513.14715089438,53717.57283176527,0,70230.71998265965
2025-07-06,True,1200.0,1200.0,Optimal,False,0.0,41344.28239823992,1980.2666666666667,0.04431219999969471,63014.8893090535,12791.727859053499,10361.299565833333,19209.520534166666,0.0,39364.01573157325,91946.69227100674,0,131310.70800257998
2025-07-07,True,1200.0,1200.0,Optimal,False,0.0,44306.27006478697,1980.2666666666667,0.04119329999957699,68309.72802613169,17050.56900946502,13810.960897666664,9235.297052333335,895.9341999999995,42326.00339812031,37458.799193134844,0,79784.80259125515
2025-07-08,True,1200.0,1200.0,Optimal,False,1.4432827685175166e-16,50412.55790545469,1980.2666666666667,0.041125100004137494,77132.72430946502,19169.969318518513,15527.675147999995,4715.9810686666715,2635.0241909465026,48432.29123878802,21289.035814193358,0,69721.32705298137
2025-07-09,True,1200.0,1240.43611111111,Optimal,False,0.0,52321.96787751422,1980.2666666666667,0.04090520000318065,79679.84742880658,20316.40179012346,16419.892949999998,1395.7245000000016,3120.338072016454,50341.70121084755,6831.008361325007,0,57172.70957217256
2025-07-10,True,1240.43611111111,1200.0,Optimal,False,0.0,51808.993253953995,1980.2666666666667,0.042642799991881475,79118.50598209877,21017.64222222222,17060.682699999998,1582.8296833333322,3890.7527598765464,49828.726587287325,5816.862761783332,0,55645.58934907066
2025-07-11,True,1200.0,1287.0683888888889,Optimal,False,0.0,26558.440481943337,1980.2666666666667,0.042891699995379895,41447.524394444445,12317.552244444443,9898.855767999998,1854.266032,8364.316799999999,24578.17381527667,8523.362642712667,0,33101.536457989336
2025-07-12,True,1287.0683888888889,1200.0,Optimal,False,0.0,26531.996934460312,1980.2666666666667,0.07119130001228768,41766.6986436214,12701.859739711934,10366.867939166666,1587.1288108333329,9934.592320576132,24551.730267793646,6844.94467969425,0,31396.674947487896
2025-07-13,True,1200.0,1339.5339259259283,Optimal,False,0.0,53063.30320564177,1980.2666666666667,0.04064999999536667,81288.4065164609,20066.587201646093,16128.355099999999,473.9344833333337,8556.388498148148,51083.0365389751,2434.8652284166683,0,53517.90176739177
2025-07-14,True,1339.5339259259283,1200.0,Optimal,False,0.0,49167.68760417642,1980.2666666666667,0.042939200007822365,74673.0328010288,17972.357675102874,14683.190250166666,2112.217716499999,1688.4038759259297,47187.420937509756,11644.686111556413,0,58832.107049066166
2025-07-15,True,1200.0,1423.4640925925944,Optimal,False,0.0,49752.483978486416,1980.2666666666667,0.040776000008918345,75784.750531893,16626.354539917695,13266.229493999997,3574.347572666669,3249.92247530864,47772.21731181975,18805.33956421901,0,66577.55687603877
2025-07-16,True,1423.4640925925944,1200.0,Optimal,False,0.0,50583.50238795117,1980.2666666666667,0.05507719999877736,77261.29370123456,19216.26936213992,15766.295866666667,1561.5883166666658,3238.345139094643,48603.2357212845,5860.57298268542,0,54463.808703969924
2025-07-17,True,1200.0,1200.0,Optimal,False,0.0,50107.91773946278,1980.2666666666667,0.042275299987522885,75964.26165781893,19424.116957818926,15733.534735833331,2720.677997500001,2273.9413666666674,48127.651072796114,12509.578802542504,0,60637.22987533862
2025-07-18,True,1200.0,1200.0,Optimal,False,0.0,26522.777346314386,1980.2666666666667,0.08354190000682138,41451.64765164609,12166.409292592594,9854.791527,1115.190856333332,8980.972642386829,24542.51067964772,5671.665190287749,0,30214.17586993547
2025-07-19,True,1200.0,1200.0,Optimal,False,0.0,26203.602256936112,1980.2666666666667,0.07725790000404231,41123.21062345679,12531.955884773663,10150.884266666664,1085.0565833333333,12644.376538683127,24223.335590269446,3598.674105475,0,27822.009695744448
2025-07-20,True,1200.0,1200.0,Optimal,False,0.0,50470.30190410939,1980.2666666666667,0.04098239999439102,76334.42971131687,18690.872304526743,15139.60656666667,1778.2892833333296,2471.4750401234633,48490.03523744272,7033.516261066654,0,55523.55149850937
2025-07-21,True,1200.0,1427.9096851851866,Optimal,False,0.0,51320.72688879593,1980.2666666666667,0.04085540000232868,78323.98603827161,19730.652818107,15776.710066000003,1840.117083999997,2220.4110201646104,49340.46022212926,8642.276786186896,0,57982.73700831615
2025-07-22,True,1427.9096851851866,1200.0,Optimal,False,0.0,51722.80708269926,1980.2666666666667,0.04117549999500625,78881.76414670782,19656.275420987655,16126.701807666666,1754.3662089999991,3311.4121257201627,49742.54041603259,7149.386007668414,0,56891.92642370101
2025-07-23,True,1200.0,1200.0,Optimal,False,0.0,51426.28076108955,1980.2666666666667,0.040619799998239614,78689.40571769548,20682.221460905355,16752.599383333334,2084.0402333333313,2627.276756790118,49446.014094422884,9718.139396808325,0,59164.153491231205
2025-07-24,True,1200.0,1282.7745925925929,Optimal,False,0.0,51508.54718885613,1980.2666666666667,0.06751839999924414,78513.95613518519,18596.650616460905,14988.789865999992,2221.948317333341,3511.5717020576108,49528.28052218947,10210.041555256714,0,59738.32207744618
2025-07-25,True,1282.7745925925929,1200.0,Optimal,False,0.0,25912.342962887593,1980.2666666666667,0.040832300001056865,40477.56442016461,12847.197386831274,10480.727016666666,786.7339000000003,12392.508383333332,23932.076296220926,2641.858611883331,0,26573.934908104256
2025-07-26,True,1200.0,1200.0,Optimal,False,0.0,26087.294467667965,1980.2666666666667,0.10647939999762457,40804.7264063786,12531.80050925926,10150.758412500001,1072.71257083333,11027.305313786008,24107.0278010013,3813.806020480153,0,27920.83382148145
2025-07-27,True,1200.0,1256.5659629629642,Optimal,False,0.0,50825.222974388045,1980.2666666666667,0.04528039999422617,78042.04616481482,20915.249425102873,16890.442667666666,2582.9714656666692,2915.0210730452727,48844.956307721375,11524.987534270766,0,60369.94384199214
2025-07-28,True,1256.5659629629642,1200.0,Optimal,False,0.0,51072.11185244426,1980.2666666666667,0.040899500003433786,78130.79066769547,18957.704167695472,15406.649742500002,4282.858240833329,907.7172499999995,49091.845185777594,21885.71657156956,0,70977.56175734715
2025-07-29,True,1200.0,1328.657185185187,Optimal,False,0.0,54242.315454429714,1980.2666666666667,0.03944940000656061,83394.14254302264,20585.07629855967,16558.120335166666,663.2915333333348,3961.232162962963,52262.04878776305,3192.580347116676,0,55454.629134879724
2025-07-30,True,1328.657185185187,1354.9779629629638,Optimal,False,1.3810589260349233e-16,52683.90419135118,1980.2666666666667,0.04286460000730585,81195.09228562345,20192.239680452672,16332.025441166666,1886.8504133333292,5118.474409670782,50703.63752468451,7976.17252458498,0,58679.810049269494
2025-07-31,True,1354.9779629629638,1200.0,Optimal,False,0.0,51226.61073304339,1980.2666666666667,0.06792810000479221,78520.92782702264,19346.876869958847,15810.450431333327,2810.1476686666724,3099.6527903971237,49246.34406637672,13979.318974082706,0,63225.663040459425
2025-08-01,True,1200.0,1200.0,Optimal,False,0.0,25530.18660485142,1980.2666666666667,0.07576070001232438,40121.92224732511,12534.534938271605,10152.9733,883.9873333333317,17372.988275720163,23549.919938184754,2399.3825378666584,0,25949.302476051413
2025-08-02,True,1200.0,1200.0,Optimal,False,0.0,24807.76766354722,1980.2666666666667,0.04690479999408126,38982.549472839506,11897.32680617284,9636.834713000004,1549.233136999997,17344.265583333334,22827.500996880553,7647.97130364848,0,30475.472300529033
2025-08-03,True,1200.0,1200.0,Optimal,False,0.0,47227.6186129971,1980.2666666666667,0.035688100004335865,71340.26937798354,18931.849808230454,15334.798344666666,1086.7832386666657,5990.521169753087,45247.35194633043,4537.943770629666,0,49785.2957169601
2025-08-04,True,1200.0,1200.0,Optimal,False,0.0,44689.8897384637,1980.2666666666667,0.04498760000569746,66674.30925596708,17498.76103930041,14173.996441833327,3176.2156248333386,1110.1051999999993,42709.62307179704,16196.85648471062,0,58906.479556507664
2025-08-05,True,1200.0,1200.0,Optimal,False,0.0,46162.92873629518,1980.2666666666667,0.06205269999918528,69094.87207654321,19258.42388888889,15599.323349999995,794.5980333333378,1078.0598376543123,44182.66206962852,3432.1040836833536,0,47614.76615331187
2025-08-06,True,1200.0,1200.0,Optimal,False,0.0,46862.33813655173,1980.2666666666667,0.04236460001266096,70904.51306069958,17596.565711111107,14253.218225999999,3631.3330573333337,3078.099366255146,44882.071469885064,17153.622955876843,0,62035.6944257619
2025-08-07,True,1200.0,1200.0,Optimal,False,0.0,48471.305957986566,1980.2666666666667,0.04070439998758957,72556.7758962963,18811.48864197531,15237.305800000002,1321.9600166666646,6916.567820987661,46491.0392913199,4884.705191608325,0,51375.744482928225
2025-08-08,True,1200.0,1200.0,Optimal,False,0.0,25154.59733646741,1980.2666666666667,0.04011960000207182,39512.80440761317,12926.941859465021,10470.822906166666,734.3960771666656,22015.91028148148,23174.330669800744,2752.984648158664,0,25927.31531795941
2025-08-09,True,1200.0,1200.0,Optimal,False,0.0,24653.418144059877,1980.2666666666667,0.04812939999101218,38793.792156995885,11995.613423662551,9716.446873166666,1779.0950935000017,19371.7917,22673.15147739321,8538.893845914095,0,31212.045323307306
2025-08-10,True,1200.0,1366.7476296296313,Optimal,False,0.0,46947.956385285266,1980.2666666666667,0.054408399999374524,70441.81765308641,18541.841350411523,14868.818627166665,972.7040395000002,2436.8799193415616,44967.6897186186,4338.750712661836,0,49306.44043128044
2025-08-11,True,1366.7476296296313,1200.0,Optimal,False,0.0,46806.867137795474,1980.2666666666667,0.044386800000211224,70542.69992057612,18981.869187242795,15525.386908333334,1570.1865896090535,4095.1508979423884,44826.600471128804,7089.8187337182135,0,51916.419204847014
2025-08-12,True,1200.0,1200.0,Optimal,False,0.0,45528.244401211174,1980.2666666666667,0.04177749999507796,68359.45846316872,16636.346324691352,13475.440523000001,3874.7264885226323,1312.7355000000023,43547.9777345445,20576.09291528852,0,64124.070649833026
2025-08-13,True,1200.0,1250.9832962962985,Optimal,False,0.0,47393.64060306319,1980.2666666666667,0.041841999991447665,71453.11383106996,18307.22301954732,14782.965679166664,1432.540787500002,3240.417828189304,45413.37393639652,6197.686499791679,0,51611.0604361882
2025-08-14,True,1250.9832962962985,1200.0,Optimal,False,1.5777810112619555e-16,46115.12980729754,1980.2666666666667,0.05630320000636857,70012.17514733745,19030.83934691358,15460.864837666666,2764.2362746666668,3280.1459294238634,44134.86314063087,12647.914711107,0,56782.77785173787
2025-08-15,True,1200.0,1200.0,Optimal,False,0.0,24846.264165323824,1980.2666666666667,0.09750000000349246,39124.97488868313,13331.54386604938,10798.550531500003,1089.2030518333327,20521.45772263375,22865.997498657158,3082.3036691144935,0,25948.30116777165
2025-08-16,True,1200.0,1200.0,Optimal,False,0.0,24619.23679881821,1980.2666666666667,0.04654819999996107,38932.954118106994,12322.244144650207,9981.01775716667,1572.055659499997,21234.50302345679,22638.970132151542,7312.529315059731,0,29951.499447211274
2025-08-17,True,1200.0,1200.865388888888,Optimal,False,0.0,45055.140203200615,1980.2666666666667,0.05969280000135768,66748.1710526749,18096.967021604938,14657.764437499998,2298.8043125000004,2442.3791644032854,43074.873536533945,10495.152673125001,0,53570.02620965894
2025-08-18,True,1200.865388888888,1337.2358333333348,Optimal,False,0.0,45471.209648617965,1980.2666666666667,0.057113599992590025,68080.6324627572,19084.749064197527,15335.913341999998,2172.445091333335,2110.1262152263394,43490.942981951295,11173.824510505356,0,54664.76749245665
2025-08-19,True,1337.2358333333348,1200.0,Optimal,False,0.0,46210.09866957508,1980.2666666666667,0.04170169999997597,69068.2979446502,18636.722126543205,15219.257172499996,1150.5673015740776,2483.7402421810675,44229.83200290841,4846.625122026962,0,49076.457124935376
2025-08-20,True,1200.0,1200.0,Optimal,False,0.0,46265.10775831129,1980.2666666666667,0.043452300000353716,69163.79554197531,17374.86432530864,14073.6401035,5569.7527298333325,781.6329833333316,44284.84109164463,28648.52240191808,0,72933.3634935627
2025-08-21,True,1200.0,1200.0,Optimal,False,0.0,49641.39372257519,1980.2666666666667,0.03996529999130871,75679.08280987655,17529.151522633747,14198.612733333332,1229.0147166666663,7733.140253909463,47661.12705590852,4703.218194716667,0,52364.345250625185
2025-08-22,True,1200.0,1200.0,Optimal,False,0.0,24429.255737326854,1980.2666666666667,0.04404490000160877,38714.989633950616,12463.698094032921,10095.59545616667,2514.043477166663,17630.361073251028,22448.989070660187,11130.30004876689,0,33579.28911942708
2025-08-23,True,1200.0,1200.0,Optimal,False,0.0,25085.385291140617,1980.2666666666667,0.042913400000543334,39360.1680372428,13184.72665329218,10679.628589166667,630.7548775000004,14955.818700617283,23105.11862447395,1850.1610700100007,0,24955.27969448395
2025-08-24,True,1200.0,1200.0,Optimal,False,1.5276064224394588e-16,47629.79198898846,1980.2666666666667,0.04159849999996368,71879.68778786008,18704.86205967078,15150.938268333332,1815.1581368106993,6407.332649999995,45649.52532232179,8035.384278409477,0,53684.90960073126
2025-08-25,True,1200.0,1200.0,Optimal,False,0.0,46233.77331885161,1980.2666666666667,0.062295499999891035,68402.22266316872,14855.19780740741,12032.710224000002,6360.5176926666645,1167.1657557613164,44253.50665218494,37085.57332434066,0,81339.0799765256
2025-08-26,True,1200.0,1388.8530740740766,Optimal,False,0.0,49792.45282907908,1980.2666666666667,0.03921430000627879,75498.92298374485,19839.44026748971,15899.97885,492.7611166666662,6523.40429958848,47812.18616241241,2088.720579366665,0,49900.90674177907
2025-08-27,True,1388.8530740740766,1261.1342962962976,Optimal,False,0.0,46953.257300192716,1980.2666666666667,0.04476980000617914,69920.47172901234,19411.583112345677,15838.329221,2498.5486456666663,931.6176166666647,44972.990633526046,13009.853918923662,0,57982.84455244971
2025-08-28,True,1261.1342962962976,1200.0,Optimal,False,0.0,48707.30543060049,1980.2666666666667,0.03420829999959096,73107.37926728395,19048.651300617275,15484.428420166661,2371.7533965000043,1147.1147999999994,46727.03876393382,13097.198325751455,0,59824.23708968528
2025-08-29,True,1200.0,1200.0,Optimal,False,0.0,25887.53010282204,1980.2666666666667,0.04571880000003148,40409.31381234568,13692.17776234568,11090.663987500002,920.3174624999979,16172.89715,23907.263436155372,3730.4170485229074,0,27637.68048467828
2025-08-30,True,1200.0,1200.0,Optimal,False,0.0,25874.157391479443,1980.2666666666667,0.04074189999664668,40676.58873888889,12725.497720370367,10307.653153499998,1122.8712631666697,20868.895601851855,23893.890724812776,4345.037869084937,0,28238.928593897712
2025-08-31,True,1200.0,1200.0,Optimal,False,1.5718753592454096e-16,46288.38776171352,1980.2666666666667,0.04971330000262242,68396.2130691358,17682.02828580247,14322.442911499997,3335.751671833336,1725.756283333335,44308.12109504685,17749.251946851102,0,62057.373041897954
2025-09-01,True,1200.0,2871.7030185185185,Optimal,False,0.0,47571.13745261199,1980.2666666666667,0.03473679999297019,71627.25108742181,18279.689541769545,13302.015812166666,0.0,13075.442824485595,45590.87078594533,0.0,0,45590.87078594533
2025-09-02,True,2871.7030185185185,2661.3517222222245,Optimal,False,1.5803836010750037e-16,46039.1870001321,1980.2666666666667,0.04385289999481756,68488.76997572016,17246.2333037037,14158.765142666663,1389.5061240000032,12733.05208868313,44058.92033346543,6520.535779079345,0,50579.45611254477
2025-09-03,True,2661.3517222222245,2877.3515925925917,Optimal,False,0.0,45947.06485197076,1980.2666666666667,0.04663559999607969,68612.1636620967,16495.53218950618,13166.98119016667,232.4470499999992,9968.34246275719,43966.7981853041,884.6355525583302,0,44851.433737862426
2025-09-04,True,2877.3515925925917,2704.4717592592583,Optimal,False,1.5263799750566554e-16,47668.06256032912,1980.2666666666667,0.041556799988029525,70532.30820008436,17012.842080452676,13935.993935166669,637.7510546666625,14167.645559465022,45687.79589366246,3257.7851496979815,0,48945.581043360435
2025-09-05,True,2704.4717592592583,2812.698685185186,Optimal,False,0.0,25255.231860667405,1980.2666666666667,0.077676100001554,38703.2362909465,11908.680390946503,9548.626883333332,0.0,29518.921116666665,23274.96519400074,0.0,0,23274.96519400074
2025-09-06,True,2812.698685185186,3181.1292407407423,Optimal,False,0.0,24906.632702870065,1980.2666666666667,0.08888470000238158,38323.22940102881,11871.703251028805,9284.492133333331,166.0252166666668,28180.9598,22926.3660362034,656.5404497583339,0,23582.906485961732
2025-09-07,True,3181.1292407407423,2855.096148148149,Optimal,False,1.5994731251932683e-16,45489.714704048274,1980.2666666666667,0.05788980000943411,67119.12677798353,17355.351728395057,14351.264683333331,22.57291666666663,9176.629032921815,43509.448037381604,50.10058854166658,0,43559.54862592327
2025-09-08,True,2855.096148148149,1200.0,Optimal,False,0.0,37757.08227604693,1980.2666666666667,0.05084319999150466,57478.56050493827,16450.997838271604,14814.894782333338,4436.5917176666635,883.4796333333334,35776.81560938027,20957.46105717732,0,56734.27666655759
2025-09-09,True,1200.0,1200.0,Optimal,False,0.0,41330.70293756973,1980.2666666666667,0.03537270000379067,63316.808874866256,19022.395023662553,15408.139969166668,1058.4411499999976,7658.160703703702,39350.43627090306,3991.6604245333224,0,43342.09669543638
2025-09-10,True,1200.0,1200.0,Optimal,False,0.0,39002.61836576414,1980.2666666666667,0.06111890000465792,58622.49085720164,15657.231973868316,12682.357898833336,6510.643151166664,842.2612833333297,37022.35169909747,37763.34061078582,0,74785.69230988328
2025-09-11,True,1200.0,1200.0,Optimal,False,0.0,42063.391200651546,1980.2666666666667,0.032481299989740364,65223.13259526749,19909.96203271605,16127.0692465,763.6452701666648,8707.799295884774,40083.124533984876,3188.8253488315736,0,43271.94988281645
2025-09-12,True,1200.0,1290.500333333334,Optimal,False,0.0,18934.674091689878,1980.2666666666667,0.0376760000071954,30773.298606995886,13571.406523662548,10911.388984166666,1240.2653991666664,17801.89026666667,16954.40742502321,4866.827269599582,0,21821.23469462279
2025-09-13,True,1290.500333333334,1202.4192592592558,Optimal,False,0.0,19112.16323940008,1980.2666666666667,0.0429528999957256,31444.174525720162,14127.943230452678,11522.906983333334,744.5569,21576.593695267486,17131.896572733414,2988.6924290583333,0,20120.589001791748
2025-09-14,True,1202.4192592592558,1200.0,Optimal,False,0.0,39153.525009039695,1980.2666666666667,0.07755899999756366,59304.93492942387,17113.150067489714,13863.828887999996,4782.0037000658485,738.2927000000013,37173.258342373025,27732.947003365647,0,64906.20534573867
2025-09-15,True,1200.0,1200.0,Optimal,False,0.0,41507.88697878612,1980.2666666666667,0.044954700002563186,64323.03405925926,20607.388301646093,16691.984524333333,1659.050366407404,6999.650015020577,39527.62031211945,6823.631551418925,0,46351.251863538375
2025-09-16,True,1200.0,1200.0,Optimal,False,0.0,40024.32671677945,1980.2666666666667,0.06592259999888483,60380.56848148148,18151.561892592592,14702.765132999997,3518.1464336666672,958.1481722222247,38044.06005011278,19800.70476418792,0,57844.764814300695
2025-09-17,True,1200.0,1200.0,Optimal,False,0.0,40855.41856162945,1980.2666666666667,0.04493610000645276,62905.878493827164,20373.40056049383,16502.454454000006,2168.094162666657,1242.9081500000013,38875.15189496278,10143.839138920619,0,49018.9910338834
2025-09-18,True,1200.0,1200.0,Optimal,False,0.0,41529.858231733335,1980.2666666666667,0.05777700000908226,63835.43508333334,20556.865936419752,16651.061408499998,1225.6040248333306,2199.18346358025,39549.59156506667,5562.865802394565,0,45112.45736746124
2025-09-19,True,1200.0,1200.0,Optimal,False,0.0,19162.570338663973,1980.2666666666667,0.061939899998833425,31503.26860349794,14120.822336831276,11437.866092833334,1357.485290500001,14076.445333333333,17182.303671997306,5240.460483484088,0,22422.764155481396
2025-09-20,True,1200.0,1200.0,Optimal,False,0.0,19378.62793190566,1980.2666666666667,0.05257559999881778,31670.61668909465,13977.43023909465,11321.718493666665,1605.221089666668,14974.692299999999,17398.361265238993,6556.494944557839,0,23954.85620979683
2025-09-21,True,1200.0,1200.0,Optimal,False,0.0,42977.64418874642,1980.2666666666667,0.0420258000085596,65626.8444127572,18750.458616872427,15187.871479666666,725.2035536666676,4501.973345884771,40997.377522079754,3009.3572803898355,0,44006.73480246959
2025-09-22,True,1200.0,1200.0,Optimal,False,0.0,40455.407791415186,1980.2666666666667,0.054608999998890795,62147.392213374485,20470.858363374482,16581.395274333332,2999.0429089999984,642.9521499999998,38475.141124748516,12839.993480313655,0,51315.13460506217
2025-09-23,True,1200.0,1200.0,Optimal,False,0.0,42533.351787083455,1980.2666666666667,0.03475419999449514,65308.337991975306,20528.614631893004,16628.177851833338,2311.882238084359,1603.1678666666658,40553.08512041679,11772.068284467876,0,52325.153404884666
2025-09-24,True,1200.0,1200.0,Optimal,False,0.0,42813.294430095186,1980.2666666666667,0.04007630000705831,66003.25817654321,21297.413641975305,17250.90505,1476.1983166666653,2369.722801234568,40833.027763428516,6114.7952879833265,0,46947.82305141184
2025-09-25,True,1200.0,1200.0,Optimal,False,0.0,42538.89547125833,1980.2666666666667,0.033675600003334694,64906.481383333325,20297.760023662548,16441.185619166667,1630.0758641666698,2344.533943004113,40558.628804591666,6431.428799992927,0,46990.057604584596
2025-09-26,True,1200.0,1200.0,Optimal,False,0.0,19865.396555995183,1980.2666666666667,0.059058300001197495,32594.080319753084,14721.939745267491,11924.771193666671,431.8601229999957,12534.528391152262,17885.129889328517,1165.8537541203132,0,19050.98364344883
2025-09-27,True,1200.0,1200.0,Optimal,False,0.0,19730.166334097405,1980.2666666666667,0.08080699999118224,32281.649662345677,13255.423136419753,10736.892740500001,3136.0962804876535,15097.913296913579,17749.89966743074,14612.855869943629,0,32362.755537374367
2025-09-28,True,1200.0,1200.0,Optimal,False,0.0,43648.65222534617,1980.2666666666667,0.03512990000308491,66898.56175884773,21333.333333333332,17280.0,2208.3809999999994,1565.980258847737,41668.3855586795,9904.110531808334,0,51572.49609048784
2025-09-29,True,1200.0,1200.0,Optimal,False,1.6410577549725918e-16,44336.99906134593,1980.2666666666667,0.033038900000974536,68411.79211049383,21294.282016460907,17248.368433333333,1137.4189499999986,2743.405877366254,42356.73239467926,4451.392502291664,0,46808.12489697093
2025-09-30,True,1200.0,1200.0,Optimal,False,0.0,43863.97377626556,1980.2666666666667,0.03865899999800604,66903.09962962962,20416.500116666666,16537.365094499997,3232.697309203706,834.4871500000002,41883.70710959889,15011.042278963323,0,56894.74938856221
2025-10-01,True,1200.0,2107.285962962962,Optimal,False,0.0,45337.811022873175,1980.2666666666667,0.03741160000208765,69686.13744130658,18767.801527777778,14385.361870833334,156.16868333333377,15798.34493436214,43357.54435620651,427.16725658333536,0,43784.71161278985
2025-10-02,True,2107.285962962962,2139.561314814814,Optimal,False,0.0,39204.41761901839,1980.2666666666667,0.05830819999391679,58821.19231234568,20228.61738559671,16356.132265666667,893.9010676666655,4111.825143415636,37224.15095235173,3719.7820274956616,0,40943.93297984739
2025-10-03,True,2139.561314814814,2177.482074074074,Optimal,False,0.0,18390.041133660678,1980.2666666666667,0.09889780000958126,30226.43183930041,12519.984428806583,10107.058704000001,1284.484212666667,21280.836627160494,16409.77446699401,6405.934742239335,0,22815.709209233348
2025-10-04,True,2177.482074074074,2519.6808888888877,Optimal,False,0.0,19544.348140381295,1980.2666666666667,0.12519830001110677,31747.20495925926,13593.412725925928,10702.685374666667,801.2713753333335,16561.766549999997,17564.08147371463,3289.6551380810006,0,20853.73661179563
2025-10-05,True,2519.6808888888877,2137.2915740740737,Optimal,False,0.0,41889.697905325556,1980.2666666666667,0.049112999986391515,63685.18194012345,18940.93088477366,15686.304399999999,297.78183333333254,5992.376222016461,39909.431238658886,694.9305343166637,0,40604.36177297555
2025-10-06,True,2137.2915740740737,1883.5538518518529,Optimal,False,0.0,40630.458451415,1980.2666666666667,0.06360209999547806,61262.502007818926,19320.46045781893,15877.936920833325,1301.319362500007,1388.1885833333336,38650.191784748335,6932.247809837547,0,45582.439594585885
2025-10-07,True,1883.5538518518529,2276.4098333333327,Optimal,False,0.0,42161.106451014566,1980.2666666666667,0.042562999995425344,64057.36436502057,20524.6171701646,16271.3695245,913.6790588333319,2946.232778189301,40180.8397843479,4029.8459734789103,0,44210.68575782681
2025-10-08,True,2276.4098333333327,1200.0,Optimal,False,0.0,38927.99508817513,1980.2666666666667,0.04525460000149906,60504.44954547325,19311.67243395062,16611.2235215,1099.1798784999974,2424.684844855962,36947.72842150846,4659.990636627401,0,41607.71905813586
2025-10-09,True,1200.0,1200.0,Optimal,False,0.0,38618.66241259833,1980.2666666666667,0.039714200000162236,60372.47643333333,21061.376565432092,17059.715018,1422.2838986666673,2033.1171012345717,36638.395745931666,6591.866050813173,0,43230.26179674484
2025-10-10,True,1200.0,1200.0,Optimal,False,0.0,17141.458050515306,1980.2666666666667,0.04565129999537021,29660.28596255144,15492.825370370372,12549.18855,1210.5619499999996,18583.600175514403,15161.191383848642,4084.9801898166656,0,19246.171573665306
2025-10-11,True,1200.0,1200.0,Optimal,False,0.0,17831.583093955905,1980.2666666666667,0.06757120000838768,30856.154770781894,15059.932355349789,12198.54520783333,1178.7607421666703,15067.21478209877,15851.316427289239,5946.505677682439,0,21797.822104971678
2025-10-12,True,1200.0,1200.0,Optimal,False,0.0,41029.58043448833,1980.2666666666667,0.04352769999240991,63982.9514,20096.310104115226,16278.011184333336,1127.3302989999984,2777.026795884772,39049.313767821666,5270.286113135322,0,44319.59988095699
2025-10-13,True,1200.0,1200.0,Optimal,False,0.0,40165.57035480531,1980.2666666666667,0.05429980000189971,62766.612720164616,21376.23798683127,17314.752769333336,915.7164806666633,2593.4486833333385,38185.30368813864,3805.9543466403143,0,41991.258034778955
2025-10-14,True,1200.0,1200.0,Optimal,False,0.0,39144.0311518766,1980.2666666666667,0.04454119999718387,60779.28630041152,19358.57521707819,15680.445925833334,4306.057340833331,633.3850666666649,37163.76448520994,21861.529076432074,0,59025.293561642015
